"RADFORD, ENSTONE, OXON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,1.26,4.08,,,,,,
February,,,,,1.96,2.62,,,,,,
March,,,,,2.63,1.01,,,,,,
April,,,,,1.14,1.38,,,,,,
May,,,,,1.94,2.19,,,,,,
June,,,,,1.43,3.10,,,,,,
July,,,,,0.81,,,,,,,
August,,,,,0.70,,,,,,,
September,,,,,2.49,,,,,,,
October,,,,2.92,2.07,,,,,,,
November,,,,1.29,3.46,,,,,,,
December,,,,1.35,1.87,,,,,,,
Total,,,,,21.76,,,,,,,
Calc annual,0.00,0.00,0.00,5.56,21.76,14.38,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,,
