"WHITTLE DEAN RESERVOIR NR HARLOW HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3570,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,3.01,1.25,1.83,3.37,0.74,1.27,3.89,2.88,1.76,1.16,,
February,1.07,1.74,1.55,0.72,2.17,1.34,3.02,2.25,2.46,2.02,,
March,2.08,0.82,2.72,2.10,3.53,0.60,2.51,0.95,2.15,1.45,,
April,1.22,1.04,1.04,1.10,0.94,1.09,2.14,2.77,3.25,2.39,,
May,1.63,0.33,2.87,1.62,2.10,2.42,1.87,1.68,0.99,3.13,,
June,2.96,2.40,3.22,3.40,1.25,0.48,1.89,1.40,0.45,1.69,,
July,2.52,3.86,2.36,1.25,0.64,2.52,0.90,3.13,0.52,0.33,,
August,2.04,1.98,3.58,1.84,0.84,2.64,4.10,2.10,1.67,1.40,,
September,0.72,-999.00,1.16,3.82,2.89,0.32,4.53,2.15,2.57,3.19,,
October,2.78,1.67,1.82,3.39,4.60,7.05,1.10,0.96,2.54,1.31,,
November,3.93,3.66,0.99,3.06,2.73,2.35,4.91,0.47,1.92,2.78,,
December,3.32,1.27,1.18,1.42,3.49,1.01,2.59,2.65,3.49,2.21,,
Total,27.28,22.80,24.32,27.09,25.92,23.09,33.45,23.39,23.77,23.06,,
Calc annual,27.28,20.02,24.32,27.09,25.92,23.09,33.45,23.39,23.77,23.06,,
Difference,0.00,2.78,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
