"CAMBUSLANG BUSHEY HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,,,3.50,,
February,,,,,,,,,5.00,5.10,,
March,,,,,,,,,3.80,0.60,,
April,,,,,,,,,3.10,0.80,,
May,,,,,,,,,2.10,0.80,,
June,,,,,,,,,0.20,2.30,,
July,,,,,,,,,0.35,1.50,,
August,,,,,,,,,3.50,0.60,,
September,,,,,,,,,2.50,5.00,,
October,,,,,,,,,3.90,1.50,,
November,,,,,,,,,2.85,3.95,,
December,,,,,,,,,5.85,5.65,,
Total,,,,,,,,,,31.30,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.15,31.30,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
