"CARLISLE BUNKERS HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR308,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,3.38,1.09,2.59,3.57,2.00,1.37,3.77,2.28,2.39,2.23,,
February,0.85,1.42,0.78,1.37,1.78,1.66,2.18,1.72,2.01,3.06,,
March,2.59,2.94,1.76,0.47,2.97,1.09,1.59,1.41,3.35,0.47,,
April,1.19,0.56,2.22,2.59,1.15,0.80,0.69,2.92,2.50,1.87,,
May,1.81,1.22,3.07,2.38,1.87,4.31,1.06,2.49,1.99,2.02,,
June,3.11,1.92,2.85,2.61,2.39,0.78,1.94,1.16,0.99,1.17,,
July,1.40,4.02,4.16,0.63,0.54,1.10,2.97,3.41,0.28,0.74,,
August,3.68,3.41,3.47,2.58,1.72,3.67,4.00,1.66,3.12,0.87,,
September,1.06,4.62,2.61,4.71,4.61,0.89,3.97,2.31,2.12,4.25,,
October,4.50,1.82,4.14,4.00,3.41,5.00,1.28,1.86,2.19,1.92,,
November,1.25,6.70,1.70,3.18,1.92,2.63,3.59,0.58,1.65,3.06,,
December,2.19,1.94,2.31,2.27,1.93,1.41,3.46,1.27,4.41,2.24,,
Total,27.01,31.66,31.66,30.36,26.29,24.71,30.50,23.07,27.00,23.90,,
Calc annual,27.01,31.66,31.66,30.36,26.29,24.71,30.50,23.07,27.00,23.90,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
