"KETTERING NORTHAMPTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,0.99,2.66,2.39,2.70,2.58,3.02,,
February,,,,,0.78,2.29,3.04,1.59,1.65,1.29,,
March,,,,,4.01,1.36,1.40,2.24,1.64,1.63,,
April,,,,,1.54,1.21,1.34,2.59,1.50,1.94,,
May,,,,0.40,1.77,1.59,1.87,2.60,0.61,4.19,,
June,,,,3.06,0.96,1.65,1.81,1.83,0.40,1.53,,
July,,,,0.57,0.56,3.88,2.75,2.90,0.09,0.37,,
August,,,,1.64,0.48,5.28,4.90,2.45,2.28,1.13,,
September,,,,1.51,1.82,0.58,4.48,2.32,2.82,3.40,,
October,,,,2.46,1.90,4.96,2.39,2.23,2.38,0.98,,
November,,,,2.21,1.65,2.17,2.15,0.49,1.55,1.97,,
December,,,,1.11,1.19,1.33,2.07,1.77,3.80,3.59,,
Total,,,,,17.65,28.96,30.59,25.71,21.30,25.04,,
Calc annual,0.00,0.00,0.00,12.96,17.65,28.96,30.59,25.71,21.30,25.04,,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,,
