"SHREWSBURY DITHERINGTON MILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2028,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.45,0.29,2.82,2.55,2.85,1.08,2.50,,,,,
February,1.59,2.61,1.95,1.60,1.97,1.67,0.68,,,,,
March,0.77,1.28,1.20,0.81,1.55,0.63,1.87,,,,,
April,1.23,0.67,1.91,0.91,0.98,1.94,0.78,,,,,
May,2.59,1.27,1.51,1.39,0.63,1.69,6.86,,,,,
June,2.86,2.01,3.03,1.92,2.93,4.42,1.35,,,,,
July,6.18,1.33,3.74,1.13,2.56,0.46,2.14,,,,,
August,0.84,2.76,1.69,0.92,1.96,2.90,1.24,,,,,
September,1.87,1.17,1.73,5.49,1.38,2.27,2.25,,,,,
October,5.29,1.82,4.02,2.29,1.29,4.26,3.49,,,,,
November,2.13,2.10,3.32,3.01,1.22,2.58,,,,,,
December,3.27,2.00,2.30,0.68,1.50,0.57,,,,,,
Total,-999.00,19.31,29.22,22.70,20.82,24.47,,,,,,
Calc annual,29.07,19.31,29.22,22.70,20.82,24.47,23.16,0.00,0.00,0.00,,
Difference,-1028.07,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
