"DUNKELD INVER BRAAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1093,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,9.23,2.39,3.00,1.91,12.74,3.72,1.95,3.07,0.86,6.40,,
February,1.44,0.32,1.56,5.09,10.49,1.04,1.08,2.72,2.08,5.20,,
March,2.89,2.65,1.00,0.95,2.67,1.99,2.75,8.26,0.47,8.36,,
April,1.62,2.26,0.50,1.34,1.80,2.07,0.47,3.82,5.54,3.60,,
May,2.41,2.41,2.84,1.19,3.44,0.59,0.77,2.50,1.92,4.11,,
June,3.46,0.67,3.74,2.29,2.90,2.54,2.83,6.15,1.73,3.07,,
July,3.83,3.08,1.59,3.35,3.92,3.65,4.17,1.06,0.20,2.78,,
August,2.36,6.57,4.88,4.39,6.22,5.84,2.13,5.61,2.89,1.50,,
September,3.39,2.81,2.29,1.39,0.14,1.67,5.03,1.51,4.09,4.00,,
October,2.18,6.46,2.95,3.15,4.51,1.95,4.64,3.11,3.49,2.07,,
November,6.39,4.58,4.76,2.09,5.20,6.31,0.63,3.08,5.51,7.94,,
December,1.29,5.61,0.97,3.54,5.52,5.39,7.26,4.88,6.69,7.49,,
Total,40.49,39.81,30.08,30.68,59.55,36.76,33.71,45.77,35.47,56.52,,
Calc annual,40.49,39.81,30.08,30.68,59.55,36.76,33.71,45.77,35.47,56.52,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
