Rainfall at,KINNAIRDHEAD
,
Station no,,
,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879
January,1.73,1.22,6.53,1.03,1.52,5.86,1.59,2.48,1.80,2.17,
February,2.34,3.26,4.82,1.31,1.89,2.92,6.13,2.36,0.53,0.97,
March,1.37,0.58,2.03,1.69,2.45,1.93,1.66,1.39,0.93,1.89,
April,2.35,4.14,3.56,1.64,2.29,2.33,1.10,2.97,0.29,1.47,
May,2.12,1.15,4.20,3.00,1.93,2.88,1.05,2.59,1.38,2.84,
June,1.43,1.11,5.80,1.96,1.26,2.81,0.97,1.98,1.76,1.12,
July,1.05,2.86,4.18,2.99,1.35,5.45,1.47,2.57,1.10,2.70,
August,1.08,3.37,5.29,4.41,4.96,2.87,1.26,3.60,3.46,5.41,
September,3.42,4.70,7.14,6.17,2.23,4.43,2.82,1.63,1.42,1.40,
October,3.64,4.74,7.74,4.58,5.27,4.97,2.75,2.54,2.95,2.11,
November,4.67,5.17,7.52,5.20,5.68,4.04,4.38,4.57,2.77,2.02,
December,5.08,2.35,6.22,1.42,1.56,2.40,5.02,2.95,1.29,0.50,
Total,30.28,34.65,65.03,35.40,32.39,42.89,30.20,31.63,19.68,24.60,
Calc annual,30.28,34.65,65.03,35.40,32.39,42.89,30.20,31.63,19.68,24.60,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
