SANTON VICARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SC311712,Long,-4.585114,Lat,54.10887,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,2.99,2.33,2.05,2.8,4.3,3.21,2.3,1.31,3.64,2.05,1.5,3.11,1.48,2.21,1.4,1.8,1.58,1.99,5.11,2.59,3.04,2.35,2.74,3.5,5.1,4.06,4.16,5.45,3.25,5.28,2.4,4.2,3.34,5.75,2.12,5.26
February,,,,,,1.27,1.85,2.94,1.99,2.06,2.81,1.88,2.16,1.84,3.15,1.4,2.79,1.95,2.59,1.56,3.96,3.54,3.75,1.33,3.07,4.18,3,2.29,4.24,1.23,1.77,0.61,4.43,4.12,1.15,4.57,4.06,2.5,3.5,2,0.57
March,,,,,,4.01,3.61,3.54,2.2,2.1,0.83,1.59,0.99,2.68,2.04,2.71,1.45,2.18,2.92,2.93,2.16,0.99,4.06,3.41,4.96,2.09,1.5,2.13,1.81,4.2,4.13,4.14,2.2,1.35,2.45,1.4,1.18,4.33,3.16,1.15,2.3
April,,,,,,2.65,1.15,2.97,1.68,3.79,2.16,1.57,1.2,1.46,1.13,2.26,1.53,1.48,2.83,2.72,2.55,3.1,0.79,2.73,0.78,2.22,3.35,2.17,1.54,2,4.2,1.42,2.2,2.25,3.25,3,1.7,1.4,1.5,1.2,2.25
May,,,,,,0.15,0.26,1.12,3.05,3.07,2.26,1.86,2.32,2.08,1.9,1.56,3.63,2.56,2.5,1.43,2.42,1.14,2.37,2.52,2.59,1.42,5.5,3.95,2.22,1.91,3.3,2.22,2.3,1.58,4.76,4.36,2.09,1.95,1,2.7,1.5
June,,,,,,1.05,2.7,3.92,1.96,2.32,1.6,2.34,1.58,2,1.14,1.74,1.16,3.82,2.06,1.7,2.44,1.86,3.98,2.54,1.04,0.93,2.5,1.2,2,2.5,2.4,0.25,1.8,1,3.67,0.16,1.92,3.8,5.32,2,1.7
July,,,,,,3.13,5.47,1.14,0.34,3.11,1.31,1.36,2.3,3.42,1.52,1.09,2.25,1.54,3.28,3.81,3.41,2.08,5.46,1.39,2.55,3.02,2.15,1.55,2.84,0.62,5.08,2.92,3.67,3.35,5.27,2.58,3.75,1.87,2.72,3,3.1
August,,,,,,5.32,1.76,3.6,5.18,0.82,4.91,1.95,2.63,2.89,4.13,4.09,3.08,2.8,2.92,2.63,4.87,1.75,4.71,1.05,3.3,1.65,2.66,6.81,1.64,3.27,3.34,4.66,2.8,6.2,4.16,1.76,3.8,4.05,4.5,3.27,5.44
September,,,,,,0.93,4.88,4.13,2.56,2.08,1.81,1.93,3.15,5.06,2.1,2.11,1.4,0.74,4.62,3.43,0.88,1.73,0.99,2.71,1.61,1.16,2.57,2.33,7.78,2.95,3.5,2.3,3.07,3.6,5.71,3.55,2.7,5.45,2.55,1,5.7
October,,,,,,5.22,4.11,2.23,3.41,1.41,4.52,6.08,3.28,5.78,0.79,2.56,3.47,4.16,2.23,7.13,2.93,4.04,4.3,2.84,1.67,4.9,7.5,5.68,2.8,2.84,3.5,3.54,1.46,5.8,2.83,3.9,3.52,3.6,6.97,7.05,5.5
November,,,,,,3.95,2.04,5.28,4.99,1.01,4.34,3.77,3.04,2.96,2.37,2.98,2.85,2.8,4.14,2.1,7.48,4.79,5.16,5.68,3.84,3.25,4.11,3.71,4.15,2.7,3,5.09,2.29,4.2,4.5,2.94,5.34,5.4,6.2,7,4.5
December,,,,,,3.26,6.57,4.53,4.23,4.08,3.32,3.23,3.51,2.52,1.81,0.98,4.58,3.03,4.71,6.6,3.89,4.5,3.84,3.02,5.79,7.66,3.95,3.6,6.35,6.25,4.22,3.6,4.49,5.8,5.08,3.75,1.5,2.5,3.8,7.3,4.42
Total,,,,,,33.93,36.73,37.45,34.39,30.15,33.08,29.86,27.47,36.33,24.13,24.98,31.3,28.54,37.01,37.44,38.79,31.1,41.4,34.33,33.79,35.52,41.14,38.16,40.87,35.57,42.5,34.91,36.16,42.5,48.11,34.37,35.76,40.19,46.97,39.79,42.24
