SIDMOUTH-UDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SY124873,Long,-3.241,Lat,50.6792,Elevation,25,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.87,4.57,2.07,2.66,1.81,2.06,0.47,5.21,4.23,3.07,5.98,2.08,5.1,4.13,7.3,1.94,3.01,2.95,2.79,5.34,0.61,0.78,2.91,2.4,0.7,1.67,4.11,3.26,2.51,2.96,4.86,3.62
February,,,,,,,,,,2.57,1.08,2.18,0.04,4.2,0.1,3.49,2.91,5.73,0.82,1.39,3.77,3.23,0.14,1.15,0.55,1.75,2.55,1.82,1.06,1.35,4.95,4.14,0.58,2.07,3.32,2.45,0.12,4.74,3.77,0.46,3.82
March,,,,,,,,,,0.23,2.17,1.49,2.47,3.16,2.32,1.27,4.12,4.62,0.19,0.95,2.4,2.45,2.82,1.38,0,0.71,1.39,7.78,1.06,1.47,1.05,3.95,3.13,0.58,3.26,1.52,0.92,3.03,1.63,4.17,2.93
April,,,,,,,,,,0.48,3.6,3.13,2.17,1.59,2.58,3.87,2.35,2.63,0.04,2.16,3.22,1.26,1.41,0.82,1.8,0.57,1.88,2.16,1.45,1.21,2.08,1.84,2.8,3.1,0.13,1.29,0.69,0.1,0.5,2.66,3.14
May,,,,,,,,,,2.34,1.8,2.63,3.74,2.13,0.81,1.82,0.78,2.62,1.89,0.9,1.91,1.81,5.52,1.92,0.53,3.69,5.55,3.97,2.22,,1.77,2.83,2.5,2.42,1.91,3.58,0.64,1.71,2.31,1.35,1.92
June,,,,,,,,,,2.31,0.16,3.33,2.61,2.86,1.36,3.6,1.5,0.7,1.5,2.82,0.63,1.62,0.54,1.34,1.58,2.53,2.48,2.49,1.56,0.53,0.88,,1.99,2.28,2.96,3.07,1.54,1.26,3.43,1.55,0.93
July,,,,,,,,,,1.22,1.24,3.61,1.95,2.53,0.36,0.59,4.83,2.64,3.48,4.78,1.84,0.89,1.49,1.96,2.71,1.85,1,1.71,1.17,,4.09,1.58,0.82,2.83,2.95,2.93,2.54,3.28,2.05,2.05,3.61
August,,,,,,,,,,1.94,3.02,2.77,1.38,1.51,3.64,2.56,0.1,1.59,3.74,2.26,0.07,3.77,3.5,2.26,3.45,2.06,3.64,1.53,3.26,1.02,3.67,3.76,2.98,1.91,2.88,0.24,3.04,2.03,3.97,1.74,4.49
September,,,,,,,,,,0.36,3.97,1.2,3.81,1.83,2.35,2.86,2.65,2.34,1.33,1.37,1.65,1.4,2.29,2.52,1.24,2.39,4.97,1.36,1.08,4.12,3.8,3.61,2.68,3,2.06,1.2,5.72,2.37,3.61,0.2,5.95
October,,,,,,,,,,4.37,2.81,0.35,6.27,2.2,2.32,3.69,1.03,3.35,2.81,5.05,3.29,1.18,4.04,3.04,3.46,3.64,1.52,0.88,2.67,5.37,1.73,0.74,5.66,2.57,2.45,1.94,1.63,2.27,2.38,3.28,12.17
November,,,,,,,,,,8.67,5.11,5.37,2.49,1.12,1.43,5.41,2.61,1.65,4.8,4.73,6,2.05,0.71,1.67,4.88,1.12,4.82,1.74,2.06,3.53,5.74,6.01,4.3,1.93,6.31,3.95,1.15,1.93,2.91,5.77,3.6
December,,,,,,,,,,6.49,4.15,1.57,2.41,2.83,9.85,4.98,3.18,3.21,3.62,1.45,2.97,2.01,3.2,3.46,2.67,4.41,3.78,2.93,4.97,1.11,2.82,2.23,3.01,0.78,3.3,4.5,4.6,2.32,4.84,6.25,3.48
Total,,,,,,,,,,32.85,33.68,29.7,32,27.77,29.18,34.61,31.27,35.31,27.29,33.84,29.83,26.77,29.79,28.82,24.81,27.73,36.53,31.16,27.9,,33.36,,32.85,24.17,33.2,30.78,25.85,27.55,34.36,34.34,49.66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 May 15th Site inspected and found not satisfactory. Instruments often interfered with by unauthorised persons. Measure broken. New one supplied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 Sept 2nd Gauge inspected and deemed satisfactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 June estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
