Rainfall at,DRUM OAK DRUM CASTLE
,
Station no,5640,
,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889
January,0.78,1.20,1.06,3.75,3.85,1.92,0.60,1.03,3.29,3.72,
February,4.30,4.30,0.66,8.33,3.49,2.70,0.62,2.48,7.90,5.27,
March,2.01,2.04,3.57,4.60,4.80,3.42,1.57,4.76,5.73,2.92,
April,2.53,1.51,5.15,2.19,1.33,2.31,1.28,2.41,3.21,5.15,
May,0.55,2.78,1.53,0.90,0.85,3.40,3.42,2.52,2.33,2.48,
June,2.65,2.88,4.51,1.45,0.88,2.05,1.02,5.02,1.69,1.01,
July,4.31,5.01,6.30,3.38,3.28,2.14,0.40,0.42,5.74,3.58,
August,0.52,4.02,3.12,2.43,1.90,1.70,1.60,2.94,6.95,2.98,
September,4.52,4.08,2.77,4.04,1.96,2.13,2.01,2.83,8.55,6.18,
October,3.31,5.80,4.55,2.82,4.34,3.16,3.20,3.28,7.86,5.43,
November,4.21,4.62,2.46,1.77,1.94,2.40,2.90,6.02,5.28,3.61,
December,3.10,1.04,5.44,2.05,1.86,2.70,2.63,2.04,3.18,,
Total,32.79,39.28,41.12,37.71,30.48,30.03,21.25,35.75,61.71,,
Calc annual,32.79,39.28,41.12,37.71,30.48,30.03,21.25,35.75,61.71,42.33,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,NaN,
