SHELSLEY GRANGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7882,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.98,2.77,3.78,1.42,2.99,,,,,,,
February,0.96,0.35,3.38,5.74,0.57,,,,,,,
March,2.47,1.22,2.58,1.61,1.34,,,,,,,
April,4.21,1.19,1.93,2.61,2.83,,,,,,,
May,2.10,0.86,1.43,1.61,6.95,,,,,,,
June,2.75,0.45,0.84,0.38,1.86,,,,,,,
July,4.20,0.47,4.13,2.28,3.87,,,,,,,
August,0.90,2.68,3.31,1.69,2.55,,,,,,,
September,1.99,1.17,2.52,1.79,,,,,,,,
October,2.79,1.56,0.36,4.17,,,,,,,,
November,1.04,2.13,1.14,1.64,,,,,,,,
December,2.65,2.03,4.16,2.58,,,,,,,,
Total,29.04,16.88,29.56,27.52,,,,,,,,
Calc annual,29.04,16.88,29.56,27.52,22.96,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
