"HESSLE TRANBY PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4750,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,1.35,1.12,1.20,1.54,5.26,0.64,,,,,
February,,0.05,1.85,2.67,2.39,0.60,0.65,,,,,
March,,1.43,0.96,0.37,0.85,2.29,,,,,,
April,,1.98,1.54,0.35,1.46,1.40,,,,,,
May,,3.03,3.17,1.09,1.83,0.68,,,,,,
June,,1.13,3.88,1.20,3.77,2.34,,,,,,
July,,3.23,1.53,2.11,3.34,4.87,,,,,,
August,,4.24,2.79,1.93,2.51,3.22,,,,,,
September,1.17,1.50,1.19,1.60,0.95,0.86,,,,,,
October,1.39,3.66,5.02,1.97,5.37,3.39,,,,,,
November,3.58,2.89,1.44,2.75,1.69,2.17,,,,,,
December,0.75,3.16,1.18,2.13,2.25,2.25,,,,,,
Total,,27.65,25.67,19.37,27.95,29.33,,,,,,
Calc annual,6.89,27.65,25.67,19.37,27.95,29.33,1.29,0.00,0.00,0.00,,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
