"ILFORD SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1253,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.55,1.47,2.28,0.94,2.76,1.43,1.63,0.95,3.16,0.87,2.19,
February,0.08,0.10,1.41,3.77,0.40,2.02,2.62,2.85,1.20,0.31,0.82,
March,1.32,0.76,0.89,1.99,0.20,0.58,0.16,1.76,1.26,0.03,2.08,
April,2.65,1.01,2.16,1.55,2.78,1.16,3.65,1.65,0.92,1.11,2.08,
May,0.40,1.04,0.59,1.42,3.29,1.34,1.14,1.30,1.42,1.55,3.04,
June,1.35,0.34,0.93,0.48,3.12,0.00,2.97,1.90,2.13,0.77,0.91,
July,3.57,0.14,2.50,2.14,2.55,4.26,2.44,2.51,1.48,2.57,1.76,
August,1.81,0.95,1.74,1.70,2.36,2.64,1.10,3.50,2.51,2.32,3.86,
September,2.84,1.62,1.76,1.10,2.22,1.49,2.96,3.65,0.56,0.67,2.66,
October,0.90,0.50,0.84,4.72,2.96,2.39,2.24,1.12,3.49,3.56,0.97,
November,0.49,1.78,1.28,1.80,2.69,0.95,3.77,1.85,1.44,4.63,3.36,
December,1.60,0.79,2.84,1.74,2.31,2.31,0.47,2.93,2.17,6.06,1.51,
Total,18.56,10.50,19.22,23.35,27.64,20.57,25.15,25.97,21.74,24.45,25.24,
Calc annual,18.56,10.50,19.22,23.35,27.64,20.57,25.15,25.97,21.74,24.45,25.24,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,
