"KINGSTON (SEWAGE WORKS) + A",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,153,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.20,1.46,1.24,1.36,0.99,3.82,3.64,2.10,3.96,2.05,,
February,1.54,0.11,2.41,0.22,2.42,1.58,3.63,0.29,0.87,1.73,,
March,0.20,1.19,1.93,1.91,0.29,0.97,2.59,0.31,0.72,2.28,,
April,3.90,2.14,0.64,2.17,2.85,1.65,1.89,0.08,2.16,1.68,,
May,2.48,4.41,2.47,0.47,1.13,0.62,1.99,1.32,1.27,0.97,,
June,1.55,0.83,1.20,0.70,3.75,2.79,2.14,0.45,1.58,1.14,,
July,2.96,1.96,1.52,2.28,1.40,2.72,0.55,1.02,2.52,2.49,,
August,5.22,0.74,0.65,2.29,2.29,0.60,3.43,2.68,2.38,0.03,,
September,2.09,2.00,2.28,1.16,2.86,1.98,1.60,2.14,0.88,1.18,,
October,0.67,4.78,1.51,0.91,2.25,1.96,2.36,2.17,4.85,2.07,,
November,2.08,1.02,0.75,1.92,4.09,2.62,1.23,3.34,4.00,6.14,,
December,0.49,0.38,0.35,4.79,2.18,1.80,3.84,3.26,1.04,0.95,,
Total,24.38,21.02,16.95,20.18,26.50,23.11,28.89,19.16,26.23,22.71,,
Calc annual,24.38,21.02,16.95,20.18,26.50,23.11,28.89,19.16,26.23,22.71,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
