FAREHAM-ROCHE-COURT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU580083,Long,-1.17614,Lat,50.87133,Elevation,104,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,,3.11,1.17,3.94,4.58,0.74,4.72,1.61,1.44,3.94,5.7,4.39,3.93,5.37,1.77,3.12,5.14,4.81,2.25,6.42,1.58,4.65,2.48,3.14,2.04,2.49,0.99,5.34,6.49,4.51,,
February,,,,,,,,,,,3.74,1.85,2.35,1.24,4.34,5.67,4.83,1.34,1.74,2.94,0.69,0.35,3.25,5.05,0.43,5.07,2.06,4.24,2.02,1.41,1.67,2.31,0.2,3.86,0.05,3.54,2.67,5.42,0.55,,
March,,,,,,,,,,4.14,0.99,1.69,4.29,3.19,5.68,1,3.69,2.96,1,5.66,2.56,1.13,2.45,1.66,1.7,0.51,0.52,3.21,2.32,0.17,1.6,1.02,1.41,3.28,2.86,0.98,2.26,3.69,0.52,,
April,,,,,,,,,,1.42,2.54,1.54,0.08,3.06,1.5,1.3,0.93,2.21,2.13,2.11,3.14,0.96,3.16,3.49,3.12,2.59,3.66,1.88,1.81,1.62,2.79,2.76,3.24,1.49,2.14,3.86,2.24,3.15,0.04,,
May,,,,,,,,,,1.91,2.11,4.82,1.16,2.96,1.7,3.59,1.53,2.73,1.5,0.55,1.63,1.59,1.11,2.32,2.98,4.63,2.21,0.86,1.63,1.97,1.9,3.34,5.78,2,1.02,1.5,0.19,2.68,1.47,,
June,,,,,,,,,,4.97,3.23,2.24,3.51,0.5,1.14,1.19,2.4,2.52,1.05,0.71,2.52,0.05,1.49,0.38,2.97,0.01,2.46,2.83,2.51,1.29,0.64,1.72,1.34,1.62,1.22,3.07,3,1.25,0.75,,
July,,,,,,,,,,2.77,2.32,0.26,2.76,1.2,3.27,3.57,1.05,3.01,3.32,1,5.94,0.12,4.26,0.78,3.45,3.32,2.72,3.16,2.22,1.43,2.32,3.87,3.77,2.31,1.09,1.23,4.54,1.23,2.31,,
August,,,,,,,,,,2.78,2.24,1.1,6.15,2.06,2.33,2.3,2.53,6.62,2.65,3.13,1.18,2.47,3.18,2.11,3.03,4.14,1.67,4.19,2.2,1.77,4.52,4.54,1.21,1.42,3.12,4.05,0.47,2.08,3.8,,
September,,,,,,,,,,3.71,0.12,1.71,2.56,2.83,1.69,4.06,2.5,2.03,6.53,1.62,2.32,0.87,1.65,1.82,6.51,2.59,0.51,6.29,1.07,0.3,2.92,1.67,3.46,3,2.69,4.72,4.43,1.91,1.68,,
October,,,,,,,,,,8.79,4.77,4.86,3.63,4.74,2.42,4.29,5.93,5.27,1.41,0.74,3.63,0.66,1.21,6.45,5.14,4.76,3.11,2.25,6.99,4.25,2.62,0.62,7.29,2.29,2.23,5.29,1.15,3.66,4.17,,
November,,,,,,,,,,0.55,3.87,5.55,2.22,3.36,3.75,3.57,4.2,1.16,2.46,2.85,2.15,2.6,1.94,1.56,2.95,3.47,7.17,3.31,2.98,8.93,5.51,4.56,1.76,0.67,3.66,7.9,4.77,2.55,4.66,,
December,,,,,,,,,,4.98,4.91,8.42,4.67,2.25,9.89,9.19,4.1,1.13,2.92,6.55,2.98,2.26,4.51,3.41,4.54,4.21,0.51,4.35,3.33,8.07,3.74,0.64,1.4,0.71,9.19,3.72,2.72,5.44,3.07,,
Total,,,,,,,,,,,33.95,35.21,37.32,31.97,38.45,44.45,35.3,32.42,30.65,33.56,33.13,16.99,33.58,30.8,39.94,40.44,31.41,38.82,35.5,32.79,34.88,29.53,34,24.69,31.76,40.85,33.78,39.55,27.53,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 Site terminated on death of observer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
