BOLTON (BRADSHAWGATE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD721091,Long,-2.42284,Lat,53.577748,Elevation,299,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.29,5.79,6.72,5.19,2.66,3.55,2.95,4.98,3.49,5.53,6.82,2.96,1.49,4.68,6.65,6.03,4.7,4.79,3.4,11.2,3.54,3.06,4.8,5.32,1.92,4.59,2.55,5.5,3.56,,3.05,5.92
February,,,,,,,,,,1.65,0.37,6.13,0.05,4.03,0.4,5.34,2.08,7.67,1.83,4.91,2.68,4.55,2.08,3.27,2.16,5.22,7.31,0.99,2.79,2.48,5.85,2.61,1.14,1.75,3.75,2.74,0.91,2.58,,0.54,2.83
March,,,,,,,,,,1.54,3.07,0.91,2.69,2.77,3.32,1.7,2.85,1.77,1.71,2.12,2.93,3.45,3.83,1.3,0.85,1.46,0.79,6.49,1.53,2.74,2.12,5.35,2.42,2.2,3.08,2.08,1.89,3.91,,1.32,1.1
April,,,,,,,,,,1.33,2.37,3.84,3.82,1.84,2.74,3.39,1.3,3.79,0.75,2.82,3.07,1.57,2.35,2.43,2.92,2.66,1.26,3.25,2.3,3.08,3.25,2.72,3.8,3.41,0.91,2.8,3.13,0.45,,3.14,2.38
May,,,,,,,,,,3.09,2.22,2.7,4.7,1.9,3.27,1.23,1,2.27,4.83,1.31,1.03,2.73,4.08,2.82,2.33,4.47,1,2.59,1.53,3.77,1.98,2.46,2.3,2.31,2.26,3.98,1.36,1.18,,1.67,2.2
June,,,,,,,,,,1.54,2.66,6.02,0.82,3.79,2.2,4.49,3.3,1.74,4.14,3.42,0.99,0.35,0.5,3.68,2.93,4.62,3.72,2.53,6.1,0.85,2.19,1.24,3.77,1.93,3.93,3.02,2.36,2.28,,2.06,1.47
July,,,,,,,,,,2.93,5.9,4.42,4.76,3.11,2.38,1.69,4.36,2.28,4.17,6.44,4.82,2.49,4.93,2.65,3.68,4.24,4.63,2.6,3.09,1.55,4.05,3.39,2.23,5.08,6.42,0.99,6.7,6.07,,3.3,7.01
August,,,,,,,,,,7,8.07,6.48,1.29,2.01,4.29,1.99,2.85,2.84,4.14,2.39,2.11,7.71,5,6.56,3.15,2.73,5.02,0.74,4.26,4.75,8.35,4.83,4.13,5.37,6.17,1.07,11.82,6.33,,0.46,5.35
September,,,,,,,,,,1.55,3.84,3.59,5.01,1.32,3.44,6.93,6.41,1.8,2.59,1.76,4.28,0.8,2.64,5.42,4.95,3.29,8.76,3.36,2.13,1.7,5.99,3.32,3.89,4.14,4.39,3.49,3.62,7.59,,0.24,3.31
October,,,,,,,,,,7.6,6.4,3.39,8.31,5.43,6.41,9.3,5.24,2.21,10.08,2.38,4.12,4.95,7.7,3.02,5.93,6.76,0.93,0.88,,5.23,3.96,1.02,4.6,1.52,7.85,2.73,3.46,5.48,,4.58,4.46
November,,,,,,,,,,8.27,6.46,8.22,3.74,1.68,2.16,4.04,6.62,2.07,5.02,6.91,7.71,3.31,0.68,5.01,7.75,0.52,6.56,5.64,2.03,6.32,5.91,9.86,3.02,5.03,6.87,2.32,1.83,2.04,,4.39,6.83
December,,,,,,,,,,7.62,4.6,2.59,2.06,0.81,7.44,4.62,5.06,2.46,5.52,3.87,5.34,2.9,4.48,2.34,4.39,3.56,4.9,3.47,4.3,6.48,4.45,8.19,4.99,1.78,6.38,6.06,3.78,3.35,,7.17,4.34
Total,,,,,,,,,,46.41,51.75,55.01,42.44,31.35,41.6,47.67,46.05,34.39,50.31,45.15,42.04,36.3,42.95,45.15,47.07,44.23,49.67,35.94,,42.49,51.16,49.79,41.61,36.44,56.6,33.83,46.36,44.82,,31.92,47.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12089,BOLTON: BRADSHAWGATE ,01/01/1929,31/12/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
