GLENELG MANSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NG829197,Long,-5.597191,Lat,57.216432,Elevation,85,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,5.51,9.7,4.41,6.19,8.45,7.88,5.8,9.24,6.35,7.49,6.23,7.13,4.37,3.47,3.93,5.38,6.39,8.78,3.13,6.16,4.19,11.62,6.39,4.27,7.45,3.59,4.96,6.6,,6.72,1.78,9.54,7.1,,,,,,,,,
February,,,,,,,,,,3.71,2.74,3.2,2.66,8.92,4.73,7.66,5.06,9.25,6.22,3.28,6.28,7.78,3.8,3.84,4.95,3.42,4.52,1.17,9.47,1.08,8.78,2.93,5.43,2.67,2.54,4,2.95,,6.1,1.39,1.02,6.92,,,,,,,,,
March,,,,,,,,,,6.18,1.41,3.7,8.24,9.57,3.3,6.83,5.64,6.82,5.69,1.12,4.44,3.29,4.84,5.66,3.46,3.35,1.39,2.21,2.24,3.39,5.52,7.58,2.31,1.17,0.64,3.63,4.79,,4.48,1.56,3.13,0.76,,,,,,,,,
April,,,,,,,,,,5.62,6.13,4.67,2.61,3.95,7.39,1.79,4.44,3.02,2.81,3.61,6.44,5.35,5.48,4.23,4.65,5.78,3.63,2.93,1.42,6.57,2.56,1.92,2.5,2.58,3.19,3.54,2.56,,3.2,3.28,2.25,3,,,,,,,,,
May,,,,,,,,,,2.26,3.59,0.75,4.79,3.1,3.86,4.21,3.52,3.53,3.58,3.69,4.39,3.3,1.95,2.78,2.83,0.76,3.56,2.03,2.35,1.07,3.66,3.13,7.57,3.83,2.22,4.56,2.67,,1.1,3.3,2.92,4.11,,,,,,,,,
June,,,,,,,,,,3.03,2.55,3.55,1.5,3.68,3.45,2.11,1.72,6.04,4.83,0.83,1.94,3.55,2.48,3.86,2.87,1.13,2,2.97,3.48,7.36,2.22,0.95,3.4,2.1,5.7,1.87,2.4,,4.99,3.53,4.33,4.91,,,,,,,,,
July,,,,,,,,,,5.75,4.77,3.72,4.15,6.34,3.89,4.17,7.27,2.73,2.85,6.45,3.8,5.34,3.64,1.18,2.41,3.65,2.92,2.19,7.05,1.74,4.31,3.75,3.97,4.62,4.97,2.5,3.14,,7.68,4.57,1.73,6.64,,,,,,,,,
August,,,,,,,,,,2.34,5.04,5.96,4.81,9.56,7.71,6.34,4.87,7.24,5.55,4.7,5.75,4.77,3.72,2.42,4.66,3.56,2.05,4.09,6.19,5.9,2.35,3.26,3.87,5.86,5,2.55,4.42,,3.77,6.78,8.85,,,,,,,,,,
September,,,,,,,,,,10.51,6.75,4.16,6.03,4.81,5.93,8.39,4.84,2.95,8.31,2.99,2.68,5.99,2.13,2.25,4.12,2.36,2.63,5.06,7.18,6.25,3.3,3.63,2,5.4,7.64,4.76,6.08,,4.63,5.1,3.42,,,,,,,,,,
October,,,,,,,,,,5.25,8.45,8.44,6.88,8.55,5.17,6.31,6.65,3.29,1.38,9.06,4.13,1.98,4.69,5.38,2.61,1.68,8.22,10.29,7.47,3.58,1.5,6.43,2.97,8.66,4.18,3.95,3.81,,8.49,12.47,9.06,,,,,,,,,,
November,,,,,,,,,,12.53,4.28,5.16,2.59,7.68,4.86,5.08,6.78,5.96,4.6,5.8,3.52,4.68,7.2,9.41,7.33,2.7,8.42,9.37,5.94,5,4.27,1.43,3.81,4.41,4.42,2.11,5.44,,7.25,6.49,8.73,,,,,,,,,,
December,,,,,,,,,,4.84,13.67,8.23,6.78,4.74,6.94,6.41,8.32,7.72,7.71,7.2,5.64,9.66,10.26,5.61,8.46,5.48,5.72,4.19,6.25,4.97,2.62,8.61,4.89,5.08,8.26,4.61,4.18,,7.45,9.13,7.85,,,,,,,,,,
Total,,,,,,,,,,67.53,69.08,55.95,57.23,79.35,65.11,65.1,68.35,64.9,61.02,54.96,56.14,60.06,53.66,50.55,53.73,40.26,53.84,49.63,65.2,51.1,52.71,50.01,46.99,53.83,52.35,43.04,49.04,,65.86,59.38,62.83,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 Gauge leaking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
