"SOUTHAMPTON COMMON RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,652,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.67,3.43,4.75,1.57,2.85,4.25,5.43,2.23,4.92,1.52,4.51,
February,0.80,0.34,3.52,6.20,0.33,4.26,1.97,4.08,2.22,1.10,1.38,
March,2.13,1.22,2.34,2.06,1.35,0.44,0.59,3.16,3.30,0.09,1.40,
April,2.93,0.91,3.26,3.11,3.24,2.33,3.37,1.14,1.67,1.01,2.64,
May,1.31,1.38,0.92,1.61,2.02,3.80,1.43,-999.00,1.04,1.85,1.94,
June,2.26,0.09,1.40,0.40,2.75,0.00,2.86,2.40,2.34,1.38,0.58,
July,5.96,0.70,4.02,0.84,3.42,2.82,1.46,2.50,1.62,1.82,2.30,
August,1.21,1.97,3.33,2.74,2.50,3.92,1.04,2.79,2.89,1.96,4.68,
September,1.72,0.87,2.11,2.03,4.93,3.11,0.52,5.94,1.11,0.28,3.01,
October,3.05,1.47,1.33,5.47,4.96,4.40,2.64,2.15,6.71,3.81,2.13,
November,2.35,2.00,2.12,1.73,3.03,2.79,6.32,3.10,2.91,8.55,4.98,
December,3.20,2.04,5.20,3.20,6.38,3.59,0.29,3.90,2.92,6.73,3.93,
Total,30.59,16.42,34.30,30.96,37.76,35.71,27.92,34.11,33.65,30.10,33.48,
Calc annual,30.59,16.42,34.30,30.96,37.76,35.71,27.92,33.39,33.65,30.10,33.48,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.72,-0.00,0.00,0.00,
