ISLE OF EIGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM479886,Long,-6.144006,Lat,56.919879,Elevation,120,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,7.73,8.53,1.08,9.29,6.97,7.38,5.98,7.22,8.55,2.65,6.62,8.79,3.23,1.23,0.66,5.89,6.46,9.47,5.47,7.75,4.1,6.11,8.41,5.11,8.96,5.65,4.3,6.03,3.97,5.1,8.19,7.05,3.27,3.59
February,,,,,,,,4.33,4.03,1.37,0.7,4.83,0.54,5.84,2.52,6.75,2.46,4.4,5.8,7.3,3.61,3.49,3.42,7.32,3,6.53,5.46,0,5.17,6.61,5.68,3.87,3.4,4.57,4.23,3.55,3.4,3.64,4.14,2.03,4
March,,,,,,,,3.82,3.54,1.07,4.58,2.04,2.84,3.53,3.69,4.72,3.33,1.34,10.17,4.41,5.05,2.34,2.71,4.58,3.83,5.07,3.75,1.62,4.83,4.73,4.44,3.29,5.06,2.05,4.53,1.45,2.69,6.52,1.79,4.55,1.58
April,,,,,,,,6.37,2.83,2.66,2.24,2.59,5.06,5.43,3.66,3.2,1.41,2.25,1.49,3.64,2.24,3.06,1.79,6.49,3.64,2.62,3.99,6.64,4.38,7.5,3.98,3.75,3.04,4.4,1.87,4.73,2.73,3.2,3.52,4.1,4.53
May,,,,,,,,3.6,0.86,3.23,3.07,3.13,1.32,1.28,5.15,1.16,3.58,3.33,4.61,2.09,3.29,1.52,2.74,4.04,5.97,4.1,1.08,2.42,2.07,3.92,2.45,0.5,2.39,3.61,4.01,2.15,4.38,1.83,3.79,1.01,2.37
June,,,,,,,,4.5,4.22,3.92,4.53,5.54,2,4.15,3.52,3.5,3.11,4.81,7.35,2.36,3.23,2.13,4.26,5.05,6.16,5.73,5.19,5.19,3.78,2.87,5.1,2.25,4.66,1.36,4.62,3.69,3.31,4.67,2.2,4.46,3.62
July,,,,,,,,3.28,4.23,3.39,2.86,4.77,6.09,5.97,6.59,5.45,4.61,5.56,7.58,10.11,4.82,5.1,7.28,4.85,2.73,4.78,8.15,3.79,5.79,3.84,6.96,7.12,3.58,6.43,4.34,1.25,7.23,6.38,2.5,6.79,3.33
August,,,,,,,,4.78,2.76,6.53,8,2.12,5.94,8.35,5.08,7.76,4.54,4.54,4.4,3.01,7.85,8.86,7.97,5.99,4.18,3.14,5.41,0.08,4.47,8.55,5.39,5.21,4.37,6.72,5.02,1.58,6.48,6.56,4.24,3.28,3.8
September,,,,,,,,5.09,3.02,5.68,2.88,1.51,6.67,2.04,10.08,8.1,3.93,6.57,6.69,3.7,6.28,4.54,11.49,6.77,5.47,6.65,6.55,7.93,9.45,4.19,12.16,5.54,4.89,5.78,8.85,7.7,4.69,4.96,4.2,3.88,5.29
October,,,,,,,,7.47,6.02,11.26,8.53,5.57,10.72,7.02,10.36,10.59,9.7,3.92,11.11,0.84,6.23,6.7,11.64,12.83,8.26,5.54,1.01,3.57,10.03,8.9,8.16,5.29,5.69,5.99,9.47,8.54,6.25,10.17,7.71,9.52,1.44
November,,,,,,,,5.49,7.33,7.4,7.45,6.11,8.08,3.75,3.88,6.92,5.2,3.36,11.25,9.48,10.14,5.59,3.64,6.9,6.6,1.21,6.45,8.64,7.16,7.59,7.22,7.01,2.73,10.98,7.29,3.16,5.71,4.39,2.9,6.79,8.67
December,,,,,,,,0.03,6.51,9.76,7.85,6.79,6.77,4.22,7.95,4.04,10.3,2.57,8.05,4.25,8.4,5.72,10.87,4.9,6.66,6.33,5.8,4.44,6.81,10.39,3.47,10.3,7.73,6.16,7.83,6.1,7.8,7.91,3.67,8.08,9
Total,,,,,,,,56.49,53.88,57.35,61.98,51.97,63.41,57.56,69.7,70.74,54.82,49.27,87.29,54.42,62.37,49.71,73.7,76.18,65.97,57.17,60.59,48.42,70.05,77.5,70.12,63.09,53.19,62.35,68.09,47.87,59.77,68.42,47.71,57.76,51.22
