"BARNSLEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.43,2.15,2.51,,,,,,,,,
February,2.01,0.15,1.46,,,,,,,,,
March,1.38,0.81,1.66,,,,,,,,,
April,3.16,0.66,3.21,,,,,,,,,
May,3.58,0.77,0.64,,,,,,,,,
June,2.48,0.34,1.00,,,,,,,,,
July,4.05,0.36,2.86,,,,,,,,,
August,0.91,4.26,5.43,,,,,,,,,
September,1.13,0.56,2.49,,,,,,,,,
October,1.71,1.31,0.72,,,,,,,,,
November,1.12,1.76,0.92,,,,,,,,,
December,2.59,2.72,2.98,,,,,,,,,
Total,26.55,15.85,25.88,,,,,,,,,
Calc annual,26.55,15.85,25.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
