LUTTERWORTH-WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP548840,Long,-1.19421,Lat,52.45132,Elevation,365,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,2.1,1.98,3,1.5,2.32,1.2,2.92,2.05,3.88,1.05,2.84,,1.21,1.46,1.76,0.92,3.15,2.77,2.83,5.07,,3.32,3.04,3.77,1.8,2.06,1.68,1.5,4.77,1.07,0.51,2.54,2.24,1.3,1.2,,3.63,1.69,2.79,,
February,,,,,,,,,,,0.85,0.23,2.01,3.62,0.45,2.56,3.03,2.48,1.08,0.35,0.64,,0.36,2.64,0.67,2,1.91,2.72,0.81,0.98,,1.85,0.85,1.09,1.1,2.04,2.27,1.26,1.06,0.79,4.5,3.4,0.66,1.29,2.44,,0.5,3.43,3.52,,
March,,,,,,,,,,,2.51,1.14,2.34,1.95,0.8,0.67,0.35,1.77,1.99,0.12,1.93,,1.3,2.84,1.73,0.54,1.18,2.76,0.25,1.7,,2.64,1.51,0.89,0.13,0.77,0.8,4.91,0.69,1.68,1.62,3.73,2.08,1.21,2.74,2.34,0.67,2.63,1.4,,
April,,,,,,,,,,,4.71,1.03,2.86,1.46,2.92,1.53,1.83,1.65,1.06,1.3,2.38,,3.17,1.18,2.29,3.34,2.16,2.94,0.02,1.96,,1.36,0.97,0.81,2.04,0.96,1.9,2.21,1.39,2.41,2.19,2.77,2.2,2.01,0.4,1.07,0.66,0.23,0.98,,
May,,,,,,,,,,0.88,2.23,1.84,0.67,1.11,4.04,3.57,2.38,0.72,1.19,2.19,2.48,,5.82,1.89,0.91,0.84,0.7,3.62,1.45,1.41,,2.54,3.79,2.82,0.9,2.03,1.89,1.07,2.91,3.32,2.15,3.07,2.98,1.66,2.59,3.94,0.32,1.64,1.74,,
June,,,,,,,,,,0.65,3.57,0.93,0.87,0.48,2.06,0,1.66,3.86,2.87,1.22,1.82,,0.72,2.57,1.1,3.66,4.22,0.72,1.8,1.55,,1.41,0.02,3.9,2.33,2.63,2.69,1.48,1.82,0.4,1.63,1.78,1.28,2.62,2.32,2.43,2.5,1.91,5.27,,
July,,,,,,,,,,4.35,2.68,0.11,4.57,2.6,3.04,2.02,2.17,2.6,1.4,1.42,3.79,,4.31,2.07,1.7,0.47,5.1,3.28,3.67,4.89,,3.67,1.73,0.63,2.18,2.36,1.88,2.66,1.85,2.12,2.57,2.26,0.3,2.68,3.07,0.34,2.82,3.05,5.01,,
August,,,,,,,,,,2.28,1.3,4.5,4.25,2.29,2.09,1.7,1.14,3.18,2.81,1.58,2.18,,1.29,0.67,1.78,1.57,0.64,1.11,2.22,3.83,,4.28,2.68,1.45,2.81,2.33,4.62,0.26,4.6,1.6,2.89,5.24,3.8,2.93,3.98,0.79,5.2,3.23,2.06,,
September,,,,,,,,,,1.87,1.97,0.79,1.83,2.9,2.76,2.61,1.94,4.43,0.53,1.07,3.18,,3.25,1.49,1.67,3.45,2.4,1.01,1.65,0.86,,0.46,0.92,1.8,2.81,1.36,3.25,1.17,3.72,2.91,3.77,1.41,1.71,1.58,2.12,1.48,2.31,4.15,2.83,,
October,,,,,,,,,,2.02,1.37,1.46,0.98,3.67,3.79,2.96,1.85,1.77,4.06,2.98,1.92,,3.18,2.41,1.58,3.32,1.85,3.02,2.44,5.13,,2.26,3.04,2.23,2.53,3.36,1.05,0.17,2.52,6.34,0.7,1.15,3.28,3.06,3.85,1.7,1.97,1.35,2.81,,
November,,,,,,,,,,1.88,1.25,1.66,1.33,1.73,2.29,1.35,3.77,3.6,2.66,5.38,2.42,,2.04,1.56,1.82,4.68,2.19,1.65,2,3.36,,2.74,1.84,1.73,4.2,0.25,5.65,2.2,1.79,2.97,3.76,4.54,2.56,1.39,5.3,1.17,0.7,1.65,1.81,,
December,,,,,,,,,,3.94,2.48,1.71,3.15,2.91,2.31,1.79,0.5,2.25,2.3,4.12,2.11,,0.84,0.43,4.23,3.16,1.94,1.89,3.06,1.26,,1.11,2.43,0.82,1.21,2.67,2.47,2.63,2.51,1.74,1.5,2.14,2.67,0.89,2.12,2.02,3.11,2.49,2.52,,
Total,,,,,,,,,,,27.02,17.38,27.86,26.22,28.87,21.96,23.54,30.36,25.83,22.78,27.69,,27.49,21.21,21.24,27.95,27.44,27.49,22.2,32,,27.64,22.82,21.94,24.04,22.82,30.15,21.52,29.63,27.35,27.79,34.03,25.76,22.62,32.13,,24.39,27.45,32.74,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 Apr IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Jan Feb estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
