"LUTTERWORTH (WATERWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2492,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.32,3.04,3.77,1.80,2.06,1.68,1.50,4.77,1.07,0.51,,
February,1.85,0.85,1.09,1.10,2.04,2.27,1.26,1.06,0.79,4.50,,
March,2.64,1.51,0.89,0.13,0.77,0.80,4.91,0.69,1.68,1.62,,
April,-999.00,0.97,0.81,2.04,0.96,1.90,2.21,1.39,2.41,2.19,,
May,2.54,3.79,2.82,0.90,2.03,1.89,1.07,2.91,3.32,2.15,,
June,1.41,0.02,3.90,2.33,2.63,2.69,1.48,1.82,0.40,1.63,,
July,3.67,1.73,0.63,2.18,2.36,1.88,2.66,1.85,2.12,2.57,,
August,4.28,2.68,1.45,2.81,2.33,4.62,0.26,4.60,1.60,2.89,,
September,0.46,0.92,1.80,2.81,1.36,3.25,1.17,3.72,2.91,3.77,,
October,2.26,3.04,2.23,2.53,3.36,1.05,0.17,2.52,6.34,0.70,,
November,2.74,1.84,1.73,4.20,0.25,5.65,2.20,1.79,2.97,3.76,,
December,1.11,2.43,0.82,1.21,2.67,2.47,2.63,2.51,1.74,1.50,,
Total,27.64,22.82,21.94,24.04,22.82,30.15,21.52,29.63,27.35,27.79,,
Calc annual,26.28,22.82,21.94,24.04,22.82,30.15,21.52,29.63,27.35,27.79,,
Difference,1.36,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
