"AYR (GLENDISHAIG)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5271/7,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.55,,,,,,,,,,,
February,5.28,,,,,,,,,,,
March,4.68,,,,,,,,,,,
April,2.14,,,,,,,,,,,
May,4.85,,,,,,,,,,,
June,1.80,,,,,,,,,,,
July,3.68,,,,,,,,,,,
August,3.97,,,,,,,,,,,
September,2.57,,,,,,,,,,,
October,2.81,,,,,,,,,,,
November,2.80,,,,,,,,,,,
December,3.63,,,,,,,,,,,
Total,43.76,,,,,,,,,,,
Calc annual,43.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
