"BALDERSDALE (AYGILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3489,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.70,5.50,6.30,5.50,9.30,1.50,6.90,
February,,,,,1.50,6.90,3.80,1.90,5.80,0.90,1.10,
March,,,,,1.80,2.50,3.20,4.60,4.60,0.50,4.30,
April,,,,,2.50,4.30,2.40,4.00,1.00,1.90,3.40,
May,,,,,6.40,4.40,3.10,3.20,1.20,2.40,2.20,
June,,,,,2.30,0.30,4.40,3.90,7.40,2.70,2.70,
July,,,,,5.70,2.10,5.10,5.30,3.80,4.40,7.80,
August,,,,,3.50,4.20,4.70,9.60,8.80,4.40,7.80,
September,,,,,4.70,3.80,5.90,7.50,1.40,2.90,4.70,
October,,,,,5.70,4.70,4.00,4.10,5.80,5.20,6.50,
November,,,,,2.90,2.50,6.20,5.70,6.30,6.90,5.00,
December,,,,,7.60,6.80,2.60,3.40,2.90,8.00,3.60,
Total,,,,,48.30,48.00,51.70,58.70,58.30,41.70,56.00,
Calc annual,0.00,0.00,0.00,0.00,48.30,48.00,51.70,58.70,58.30,41.70,56.00,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
