"SHEPTON MALLET (FIELD HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2013,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.64,4.31,4.68,3.55,5.13,3.60,4.95,4.91,7.15,1.95,5.35,
February,1.65,0.40,4.22,7.96,0.59,4.80,2.86,4.41,3.52,1.40,0.97,
March,3.17,2.55,2.99,1.81,1.82,0.68,1.13,4.30,3.23,0.27,2.29,
April,5.99,1.15,3.55,2.75,3.64,2.95,4.07,2.29,1.74,0.86,3.08,
May,2.88,2.46,1.24,2.27,6.79,4.26,3.63,1.69,1.46,2.65,2.55,
June,3.16,0.66,1.66,0.93,2.95,0.01,3.59,4.00,3.25,1.70,0.57,
July,6.54,0.65,4.57,2.65,4.64,4.86,4.20,5.51,2.70,2.31,2.94,
August,2.27,2.02,4.78,5.31,5.70,4.72,3.24,4.63,3.23,3.82,4.72,
September,2.11,2.17,2.94,3.79,3.74,4.95,2.00,7.28,1.25,0.33,4.31,
October,3.31,1.20,1.72,6.38,6.60,3.75,4.60,3.15,6.65,6.95,4.38,
November,1.91,2.76,2.05,3.28,3.86,3.04,7.62,4.95,5.04,8.86,6.17,
December,3.17,2.59,4.29,4.49,5.18,3.98,0.67,3.55,4.03,6.19,4.53,
Total,41.80,22.92,38.69,45.17,50.64,41.60,42.56,50.67,43.25,37.29,41.86,
Calc annual,41.80,22.92,38.69,45.17,50.64,41.60,42.56,50.67,43.25,37.29,41.86,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
