"EASTWOOD COLLIERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.44,1.27,4.13,3.54,1.37,2.75,1.29,3.04,,,,
February,2.45,1.84,1.61,0.92,1.59,3.57,5.10,0.71,,,,
March,0.57,1.32,3.63,4.10,2.89,0.72,4.57,,,,,
April,2.02,1.26,0.29,3.13,1.09,0.97,1.64,,,,,
May,2.21,1.10,3.29,2.02,1.79,1.40,2.53,,,,,
June,2.16,2.72,3.48,0.95,2.77,1.77,2.90,,,,,
July,2.72,0.06,5.78,1.00,2.90,5.72,1.87,,,,,
August,4.01,2.11,6.24,1.78,1.83,3.24,1.92,,,,,
September,0.40,1.33,1.13,1.60,1.27,1.11,1.52,,,,,
October,2.73,2.35,3.66,4.20,2.50,1.79,2.70,,,,,
November,4.38,2.22,2.32,2.32,3.66,2.77,3.13,,,,,
December,4.18,4.48,3.18,1.33,6.55,5.87,2.53,,,,,
Total,30.27,22.06,38.74,26.89,30.21,31.68,31.70,,,,,
Calc annual,30.27,22.06,38.74,26.89,30.21,31.68,31.70,3.75,0.00,0.00,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
