"WALSALL (BESCOT SEWAGE FARM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2329,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.28,2.80,3.55,1.90,3.37,2.53,2.72,2.82,4.95,1.53,5.91,
February,1.31,0.27,2.86,5.32,0.60,3.30,2.14,2.20,2.22,0.55,0.71,
March,2.41,1.07,2.03,1.82,1.34,1.07,0.93,2.46,2.24,0.16,3.11,
April,4.65,1.30,2.13,2.46,3.25,2.52,2.21,1.92,1.25,0.77,2.94,
May,2.47,1.46,1.10,1.77,5.08,3.70,3.82,1.89,0.30,2.06,2.81,
June,3.13,0.58,0.87,0.49,3.36,0.45,1.53,5.08,2.98,1.67,1.02,
July,3.89,0.50,5.93,3.60,3.41,3.61,2.39,4.04,1.49,1.80,4.96,
August,1.72,3.71,4.29,2.46,3.37,2.57,1.98,3.73,2.74,2.04,3.20,
September,2.09,1.06,2.72,2.75,3.85,4.45,1.11,4.59,1.03,0.60,3.52,
October,3.26,2.05,0.48,3.83,4.51,3.46,2.50,1.72,4.87,4.15,2.65,
November,0.61,1.60,0.99,2.16,2.30,1.82,5.33,4.14,4.07,6.79,3.25,
December,2.22,1.99,3.56,3.45,3.74,2.73,0.60,2.66,2.28,5.90,3.13,
Total,31.04,18.39,30.51,32.01,38.18,32.21,27.26,37.25,30.42,28.02,37.21,
Calc annual,31.04,18.39,30.51,32.01,38.18,32.21,27.26,37.25,30.42,28.02,37.21,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,
