WALSALL-BESCOT-SEWAGE-FARM-OLD-POSITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP011966,Long,-1.9852034,Lat,52.567226,Elevation,376,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,2.07,2.22,2.2,1.62,4.25,0.94,1.72,1.3,3.99,3.17,1.32,0.78,2,2.11,1.01,3.25,1.19,0.93,1.21,2.17,0.55,4.17,3.96,0.9,3.01,1.29,2.33,2.36,3.54,3.28,,,,,,,,,,
February,,0.14,1.68,2.46,2.23,0.2,0.56,2.84,1.46,2.45,3.56,1.41,1.43,1.14,3.79,0.42,2.09,1.32,1.43,0.7,3.32,1.48,1.19,0.7,2.06,3.64,4.51,1.04,1.31,3.07,1.31,,,,,,,,,,
March,,1.46,0.83,0.35,1,1.89,2.84,2.44,1.14,1.18,0.72,1.83,1.27,4.37,1.33,2.72,1.36,1.21,3.53,3.11,0.51,1.5,3.74,4.63,1.99,0.71,2.65,1.97,1.67,5.03,2.41,,,,,,,,,,
April,0.8,1.7,0.89,0.5,0.95,2.05,0.95,1.8,1.65,2.13,0.86,1.51,2.03,1.45,1.02,1.75,1.33,2.02,2.73,1.7,2.39,0.83,0.28,3.09,0.92,1.21,1.21,1.18,2.73,1.65,4.65,,,,,,,,,,
May,2.12,3.17,2.38,2.03,1.61,0.52,0.22,1.11,5.22,1.93,1.68,1.18,2.84,1.87,2.3,0.31,2.6,4.87,3.76,1.57,1.96,0.56,2.37,1.94,1.56,2.36,2.63,3.79,3,1.1,2.47,,,,,,,,,,
June,1.66,2.58,2.54,1.41,2.09,1.04,1.38,3.78,1.4,2.77,2.42,2.26,1.76,1.54,0.26,2.34,2.09,3,3.15,3.95,1.33,1.85,4.45,1.27,3.46,0.29,1.68,2.8,0.84,1.36,3.13,,,,,,,,,,
July,1.85,1.55,2.09,1.66,2.97,1.88,1.66,0.68,1.62,0.93,2.54,2.79,1.48,1.82,2.12,2.46,1.77,3.32,3.11,3.85,3.45,0.32,3.11,1.16,3.41,7.13,1.5,1.65,3.24,2.49,3.89,,,,,,,,,,
August,3.19,3.74,2.53,1.73,1.96,1.78,1.69,5.86,1.95,1.63,3.49,2.11,3.87,4.75,2.5,4.21,1.45,2.92,3.36,1.99,5.24,1.75,6.41,1.1,1.9,2.17,2.46,5.52,3.1,2.67,1.72,,,,,,,,,,
September,1.07,1.23,2.03,1.26,1.11,0.25,4,2.52,0.51,3.31,0.67,0.48,1.2,2.84,1.94,1.22,1.68,1.04,2.02,3.06,0.81,1.31,0.75,1.68,1.18,0.45,1.16,2.35,6.5,1.63,2.09,,,,,,,,,,
October,1.69,4.72,3.15,1.85,2.35,2.83,2.16,1.41,3.25,2.91,2.82,1.96,2.26,5.68,0.46,1.15,5.86,6.54,2.32,3.6,3.4,1.6,2.62,3.52,1.75,2.03,3.56,3.44,0.99,,,,,,,,,,,,
November,3.41,2.76,1.54,0.87,2.44,2.67,1.73,2.04,2.35,1.58,2.37,1.2,1.97,1.64,1.41,2.24,3.53,2.59,1.94,1.2,4.91,2.3,2.09,2.22,3.31,2.42,3.52,1.43,1.87,1.47,,,,,,,,,,,
December,0.49,2.42,1.54,3.41,1.5,1.78,3.59,2.09,2.21,4.23,3.97,4.12,1.29,1.68,1.49,0.74,2.48,3.5,2.65,4.71,5.54,4.58,3.05,1.35,6.6,5.45,2.37,1.42,3.69,2.73,,,,,,,,,,,
Total,,27.54,23.42,19.73,21.83,21.14,21.72,28.29,24.06,29.04,28.27,22.17,22.18,30.78,20.73,20.57,29.49,33.52,30.93,30.65,35.03,18.63,34.23,26.62,29.04,30.87,28.54,28.92,31.3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR quarter mile east of the location on the  1950s record and has reasonably correct relationships with the church and station but these are not consistent and not completely sure that this is the sewage farm. Altitudes appear to match. NGR could be +/- 200m. Gauge moved in 30 Sept 1920. to quote ""..about quarter mile west"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
