WALSALL-BESCOT-SEWAGE-FARM-NEW-POSITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP007966,Long,-1.9911047,Lat,52.567227,Elevation,387,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,2.8,3.55,1.9,3.37,2.53,2.72,2.82,4.95,1.53,5.91,1.57,1.94,1.95,3.01,1.08,3.32,3.3,3.13,5.35,3.25,3.94,3.27,5.32,2.64,1.48,2.2,1.71,4.59,1.47,0.5,1.97,2.05,0.96,1.3,2.07,3.45,1.13,1.63,3,5.52
February,,0.27,2.86,5.32,0.6,3.3,2.14,2.2,2.22,0.55,0.71,2.28,0.29,3.16,0.38,2.67,2.74,3.97,0.66,1.18,2.4,2.37,1.06,1.57,1.68,2.12,3.21,1.49,1.48,0.7,4.13,2.58,0.39,1.94,2.26,1.97,0.49,2.29,4.12,0.2,1.87
March,,1.07,2.03,1.82,1.34,1.07,0.93,2.46,2.24,0.16,3.11,0.15,1.4,2.68,2.2,0.7,1.92,2.29,0.5,1.49,1.7,3.02,1.68,0.9,0.5,0.97,0.72,5.5,1.05,1.54,0.78,4.4,1.85,1.41,2.07,2.92,1.05,2.41,1.39,1.93,1.87
April,,1.3,2.13,2.46,3.25,2.52,2.21,1.92,1.25,0.77,2.94,3.67,3.57,0.69,2.62,3.32,2.3,2.47,0.14,1.77,3.53,1.61,1.53,1.27,2.02,1.21,1.58,2.39,1.92,2.12,1.66,2.06,2.18,2.58,0.51,1.32,1.83,0.17,0.71,3.08,1.19
May,,1.46,1.1,1.77,5.08,3.7,3.82,1.89,0.3,2.06,2.81,3.6,5.49,1.62,1.06,1.25,0.87,2.63,1.66,1.18,3.3,3.24,3.69,3.55,0.68,3.42,2.83,2.74,2.08,2.09,1.66,3.24,2.69,1.73,3.01,4.6,0.73,1.17,1.93,0.81,1.23
June,,0.58,0.87,0.49,3.36,0.45,1.53,5.08,2.98,1.67,1.02,4.74,1.06,2.18,0.96,3.03,3.18,0.93,1.72,1.28,0.83,0.85,0.53,1.91,1.6,2.81,2.66,1.86,3.82,0.34,1.31,1.03,1.77,2.56,3.49,2.25,1.82,1.26,3.75,1.04,2.23
July,,0.5,5.93,3.6,3.41,3.61,2.39,4.04,1.49,1.8,4.96,3.41,2.77,2.52,1.24,0.44,7,2.62,3.3,4.89,2.34,3.51,2.02,0.97,2.35,1.82,1.89,4.61,1.61,2.67,2.12,0.95,1.22,3.14,3.53,0.42,2.95,3.85,4.26,1.82,3.78
August,,3.71,4.29,2.46,3.37,2.57,1.98,3.73,2.74,2.04,3.2,5.28,2.77,0.75,2.29,1.98,0.84,0.97,2.56,2.36,0.34,4.11,2.66,1.91,1.66,1.75,5.8,0.77,4.57,1.37,2.97,4.74,2.96,2.49,4.88,0.93,4.73,3.87,2.4,3.2,3.44
September,,1.06,2.72,2.75,3.85,4.45,1.11,4.59,1.03,0.6,3.52,2.35,2.37,0.63,1.89,4.84,2.86,2.41,1.91,1.39,0.92,0.86,1.29,2.19,3.11,1.28,3.85,1.58,3.12,0.98,4.01,2.33,1.37,2.38,1.74,1.95,2.91,4,3.56,0.17,5.18
October,3.26,2.05,0.48,3.83,4.51,3.46,2.5,1.72,4.87,4.15,2.65,1.02,4.11,4.25,1.91,3.73,1.61,2.12,2.58,3.69,3.71,2.33,2.65,1.89,3.15,4.18,0.6,0.46,2.25,5.63,0.77,0.97,3.62,1.85,3.46,1.49,1.39,1.44,2.47,2.53,4.9
November,0.61,1.6,0.99,2.16,2.3,1.82,5.33,4.14,4.07,6.79,3.25,3.33,2.37,0.92,2.32,5.57,2.91,1.55,3.45,4.94,6.26,3.17,1.2,1.7,4.24,0.3,5.82,1.86,1.54,2.71,3.62,6.55,2.27,1.69,5.29,2.77,0.81,2.26,1.75,3.7,3.42
December,2.22,1.99,3.56,3.45,3.74,2.73,0.6,2.66,2.28,5.9,3.13,0.99,0.76,0.45,4.66,3.19,2.81,1.92,3.7,1.51,2.08,1.71,2.86,1.24,1.61,2.87,3,2.23,4.01,1.26,1.32,2.56,3.26,1.24,2.42,1.96,2.96,1.97,2.96,3.93,2.92
Total,,18.39,30.51,32.01,38.18,32.21,27.26,37.25,30.42,28.02,37.21,32.39,28.9,21.8,24.54,31.8,32.36,27.18,25.31,31.03,30.66,30.72,24.44,24.42,25.24,24.21,34.16,27.2,32.04,22.88,24.85,33.38,25.63,23.97,33.96,24.65,25.12,25.82,30.93,25.41,37.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is in the area of the sewage farm. Altitudes appear to match. Gauge moved quarter mile west to here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
