"UNICH (INCHREE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5742,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,7.44,8.68,10.44,,15.31,2.93,13.98,
February,,,,,3.13,6.61,6.78,,8.87,2.57,0.57,
March,,,,,0.63,4.23,9.70,,6.24,1.80,4.37,
April,,,,,3.65,6.65,3.96,,3.63,3.09,2.41,
May,,,,,4.29,8.62,3.31,,1.08,4.89,5.10,
June,,,,4.00,5.50,2.38,3.48,,5.24,4.54,6.23,
July,,,,9.81,9.67,4.08,,,6.78,6.07,2.70,
August,,,,6.84,5.63,5.24,,,6.39,8.66,9.17,
September,,,,10.20,8.93,4.05,,,5.83,6.40,4.29,
October,,,,14.23,4.83,5.90,,,9.82,12.06,11.59,
November,,,,8.17,5.86,1.28,,,11.58,9.70,10.59,
December,,,,8.24,12.15,7.52,,,7.14,14.99,9.38,
Total,,,,,71.71,65.24,,,87.91,77.70,80.38,
Calc annual,0.00,0.00,0.00,61.49,71.71,65.24,37.67,0.00,87.91,77.70,80.38,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,NaN,NaN,0.00,0.00,0.00,
