"MONK CONISTON PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3027/8,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,15.60,13.50,12.80,13.50,8.00,10.00,13.60,9.80,8.70,8.60,,
February,5.50,9.20,1.50,4.50,5.80,11.70,8.70,8.50,9.40,10.80,,
March,10.50,11.50,6.00,2.80,6.10,4.00,5.90,4.20,11.80,4.60,,
April,2.00,0.30,8.20,4.70,2.40,0.40,2.60,8.10,5.60,4.50,,
May,4.70,2.70,5.00,5.30,2.70,8.80,1.70,3.70,2.20,2.40,,
June,9.70,4.00,7.50,5.20,5.30,0.40,6.10,1.60,1.30,2.10,,
July,2.00,11.50,7.00,0.50,4.00,4.00,4.20,7.80,0.30,2.80,,
August,11.50,12.00,6.70,6.40,5.00,8.50,7.70,7.14,8.80,2.20,,
September,2.50,10.00,4.50,11.50,9.50,3.20,12.10,8.26,3.20,13.70,,
October,13.50,5.00,17.50,8.50,3.50,10.30,6.50,10.87,10.70,5.20,,
November,4.00,17.00,6.70,12.00,9.00,7.00,13.50,2.44,4.80,12.30,,
December,8.00,5.50,13.00,9.00,10.60,3.80,14.00,10.20,15.60,8.70,,
Total,89.50,102.20,96.40,83.90,71.90,72.10,96.60,82.61,82.40,77.90,,
Calc annual,89.50,102.20,96.40,83.90,71.90,72.10,96.60,82.61,82.40,77.90,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
