"WAREHAM, THE KING'S BARROW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1569,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,4.05,
February,,,,,,,,,,,0.73,
March,,,,,,,,,,,1.90,
April,,,,,,,,,,,2.07,
May,,,,,,,,,,,3.10,
June,,,,,,,,,,,0.55,
July,,,,,,,,,,,1.96,
August,,,,,,,,,,,3.46,
September,,,,,,,,,,,3.51,
October,,,,,,,,,,,2.67,
November,,,,,,,,,,,6.31,
December,,,,,,,,,,,4.94,
Total,,,,,,,,,,,35.25,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
