"BURNHAM MARKET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1448/3,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.25,0.77,2.82,,,,,
February,,,,,1.12,2.30,1.48,,,,,
March,,,,,0.33,1.02,0.25,,,,,
April,,,,,1.68,2.41,1.93,,,,,
May,,,,,3.48,2.36,2.21,,,,,
June,,,,,0.88,0.36,2.45,,,,,
July,,,,,1.77,1.13,1.06,,,,,
August,,,,,1.89,1.57,1.20,,,,,
September,,,,,1.90,3.52,0.64,,,,,
October,,,,,4.24,1.90,2.18,,,,,
November,,,,,1.84,2.75,3.05,,,,,
December,,,,,1.63,1.92,0.49,,,,,
Total,,,,,23.01,22.01,19.76,,,,,
Calc annual,0.00,0.00,0.00,0.00,23.01,22.01,19.76,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
