"PORTLAND BILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1550,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,1.88,3.21,1.31,3.30,
February,,,,,,,,2.36,2.30,1.64,0.78,
March,,,,,,,,2.07,2.33,0.07,1.08,
April,,,,,,,,1.48,1.59,0.81,1.85,
May,,,,,,,,0.42,1.46,1.91,1.78,
June,,,,,,,,1.36,1.61,1.48,0.31,
July,,,,,,,,2.48,1.52,1.00,1.31,
August,,,,,,,,2.63,2.39,1.30,2.74,
September,,,,,,,,5.24,1.94,0.35,3.02,
October,,,,,,,,1.67,5.39,3.22,2.23,
November,,,,,,,,2.53,3.43,6.67,4.61,
December,,,,,,,,2.96,3.13,6.44,3.67,
Total,,,,,,,,27.08,30.30,26.20,26.68,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.08,30.30,26.20,26.68,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,0.00,
