PORTLAND BILL LIGHTHOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SY679692,Long,-2.4571,Lat,50.5222,Elevation,183,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,,4.22,1.3,0.98,2.34,3.97,1.02,4.91,,,,,,,,,,,,,,,,,,,,,1.88,3.21,1.31,3.3
February,,,,,,,,,,,4.3,1.03,1.41,1.72,4,0.53,3.29,,,,,,,,,,,,,,,,,,,,,2.36,2.3,1.64,0.78
March,,,,,,,,,,,1.03,3,2.05,2.63,1.23,4.7,1.29,,,,,,,,,,,,,,,,,,,,,2.07,2.33,0.07,1.08
April,,,,,,,,,,,0.94,2.63,2.05,2.9,0.96,1.41,1.02,,,,,,,,,,,,,,,,,,,,,1.48,1.59,0.81,1.85
May,,,,,,,,,,,1.21,1.07,2.22,1.99,2.25,0.32,2.36,,,,,,,,,,,,,,,,,,,,,0.42,1.46,1.91,1.78
June,,,,,,,,,,,2.67,0.78,2.29,1.8,0.85,2.05,1.66,,,,,,,,,,,,,,,,,,,,,1.36,1.61,1.48,0.31
July,,,,,,,,,,1.24,0.63,1.51,1.24,2.17,2.89,0.6,0.75,,,,,,,,,,,,,,,,,,,,,2.48,1.52,1,1.31
August,,,,,,,,,,1.67,1.46,2,3.37,3.37,4.01,2.11,0.3,,,,,,,,,,,,,,,,,,,,,2.63,2.39,1.3,2.74
September,,,,,,,,,,2.32,0.78,3.45,2.92,2.73,1.39,2.31,0.43,,,,,,,,,,,,,,,,,,,,,5.24,1.94,0.35,3.02
October,,,,,,,,,,1.74,1.7,3.17,2.23,6.67,2.6,1.98,3.3,,,,,,,,,,,,,,,,,,,,,1.67,5.39,3.22,2.23
November,,,,,,,,,,4.29,3.01,0.37,3.15,0.96,1.12,4.07,2.81,,,,,,,,,,,,,,,,,,,,,2.53,3.43,6.67,4.61
December,,,,,,,,,,2.23,4.76,3.4,1.53,2.27,2.77,0.52,1.27,,,,,,,,,,,,,,,,,,,,,2.96,3.13,6.44,3.67
Total,,,,,,,,,,,26.71,23.71,25.44,31.55,28.04,21.62,23.39,,,,,,,,,,,,,,,,,,,,,27.08,30.3,26.2,26.68
