"LINTON, CLIFTON PARK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT776265,Long,-2.3564279,Lat,55.531711,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,,,,,,,,,,2.28,1.28,2.6,1.81,1.99,1.56,1.52,1.59,3.23,2.5,2.32,5.12,0.64,2.69,2.34,2.58,1.35,4.44,1.44,2.46,,,
February,,,,,,,,,,,,,,,,,,,1.93,0.89,1.54,1.67,0.68,3.24,0.17,1.49,4.35,3,1.38,1.37,1.35,3.48,1.94,1.06,2.22,1.84,0.65,2.5,,,
March,,,,,,,,,,,,,,,,,,,2.28,0.17,2.31,1.58,2.63,0.72,4.35,0.98,1.72,3.13,0.84,3.34,3.52,2.21,1.13,1.48,0.91,0.87,1.76,4.02,,,
April,,,,,,,,,,,,,,,,,,,0.94,1.46,1.72,2.43,1.88,1.19,3.86,2.97,2.07,0.91,0.33,1.51,1.52,1.21,0.52,1.15,1.48,1.01,0.6,3.42,,,
May,,,,,,,,,,,,,,,,,,,1.59,0.99,0.97,1.61,2.35,1.18,1.96,0.96,1.65,3.16,2.35,0.88,1.51,1.43,1.84,3.78,2.88,4.54,1.23,2.75,,,
June,,,,,,,,,,,,,,,,,,,3.88,1.96,1.09,4.24,0.96,1.16,2.3,3.6,1.81,1.22,3.28,2.16,0.74,0.63,1.19,3.41,2.34,2.24,1.8,3.01,,,
July,,,,,,,,,,,,,,,,,,,1.51,3.43,5.31,3.13,2.3,3.47,1.92,1.23,3.89,3.3,3.46,2.42,8.15,1.84,2.93,2.3,2,1.4,3.69,2.26,,,
August,,,,,,,,,,,,,,,,,,,2.52,4.42,3.36,4.74,1.4,1.5,2.56,4.2,1.42,2.91,1.7,2.21,0.91,3.55,1.5,4.23,2.21,3.68,5.52,,,,
September,,,,,,,,,,,,,,,,,,,1.78,0.49,2.55,1.65,3.78,1.52,2.12,2.28,2.99,1.94,2.03,1.14,3.06,0.69,2.59,1.67,5.05,2.67,2.25,,,,
October,,,,,,,,,,,,,,,,,,,3.02,2.73,2.22,1.66,5.18,3.22,5.06,4.5,1.57,2.85,4.07,4.55,2.17,3.52,2.88,2.23,2.06,2.62,0.66,,,,
November,,,,,,,,,,,,,,,,,,,2.59,3.2,3.21,3.15,0.91,3.08,2.39,3.32,3.8,0.75,3.84,2.61,2.74,2.49,0.72,1.91,5.74,0.5,3.69,,,,
December,,,,,,,,,,,,,,,,,,,1.18,4.46,2.5,0.68,1.55,1.11,3.36,1.23,1.59,3.76,2.56,1.21,2.45,0.7,1.83,0.98,2.85,1.39,1.84,,,,
Total,,,,,,,,29.12,25.91,26.21,28.46,26.12,24.13,24.36,27.2,30.58,31.91,30.94,25.5,25.48,29.38,28.35,25.61,22.95,31.57,28.35,30.09,29.43,28.16,28.52,28.76,24.44,21.41,26.78,31.09,27.2,25.13,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1921,23,24,26 totals either -99 or not transcribed at all; added manually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
