PORTLAW CURRAGHMORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IS4368215530,Long,-7.360472,Lat,52.290028,Elevation,135,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,2.14,0.67,3.59,8.72,,,,,,,,,,,,,,,4.37,7.15,6.86,5.16,2.09,9.32,5.47,4.1,6.62,1.3,2.77,1.26,3.03,1.63,5.47,10.9,1.75,2.28,1.97,2.82,4.89,5.37,5.84,2.93,5.82,1.47,10.44,6.94,14.12,4.74,7.18,,
February,5.5,4.29,4.14,8.77,,,,,,,,,,,,,,,1.59,5.52,6.7,1.25,7.33,3.83,7.19,1.36,3.42,2.31,1.82,1.54,5.74,3.35,6.91,3.43,6.85,6.9,4.78,1.59,4.78,5.79,2.21,3.18,2.71,7.34,2.64,5.13,5.27,3.89,4.38,,
March,5.89,4.08,2.27,2.3,,,,,,,,,,,,,,,0.54,2.27,0.89,3.82,1.87,10.47,3.97,6.64,2.68,1.24,4.99,2.59,2.81,2.51,5.61,3.76,5.79,1.12,2.45,4.78,2.24,4.63,4.33,3.5,0.8,3.63,1.68,0.34,2.06,5.84,10.5,,
April,5.59,2.35,5.29,3.13,,,,,,,,,,,,,,,5.17,3.57,1.6,2.21,4.82,1.58,1.92,3.83,1.56,3.64,3.27,5.8,2.2,3.07,1.1,5.32,1.74,1.17,1.96,1.68,2.05,1.62,4.53,0.28,2.96,4.7,3.19,3.38,3.1,1.93,4,,
May,1.14,2.18,3.23,1.95,,,,,,,,,,,,,,,2.77,3.56,3.37,3.82,0.96,3.64,2.31,1.87,4.56,4.32,2.68,2.31,1.66,2.64,1.97,5.23,2.09,3.98,4.64,4.04,1.98,7.16,3.47,2.7,1.52,1.36,3.79,5.39,3.55,2.6,2.74,,
June,0.51,4.98,4.35,2.27,,,,,,,,,,,,,,,3.49,1.09,5.48,0.63,3.83,6.69,3.87,3.03,1.2,4.86,1.39,3.09,3.38,2.37,5.56,2.34,0.71,1.7,2.33,2.27,2.07,2.31,1.47,0.13,0.6,0.4,4.11,0.69,2.36,3.61,6.88,,
July,6.04,2.71,8.44,4.14,,,,,,,,,,,,,,,1.08,2.76,4.78,0.77,2.79,6.21,4.96,1.84,2.23,3.37,3.78,2.36,2.92,3.7,6.24,0.25,3.05,5.15,1.53,1.89,4.89,1.24,5.65,5.25,2.95,2.57,4.05,2.71,3.44,6.53,1.39,,
August,0.82,4.77,4.01,3.41,,,,,,,,,,,,,,,4.23,2.49,3.21,2.85,4.57,6.29,5.29,6.65,3.54,3.27,5.18,0.51,8.38,3.17,5.07,1.15,6.9,4.38,2.7,8.28,2.6,2.78,3.72,3.73,3.96,5.3,3.06,2.63,5.4,5.61,6.66,,
September,1.24,5.11,2.32,5.52,,,,,,,,,,,,,,,3.77,1.56,1.5,6.71,5.11,5.04,4.79,1.77,1.2,1.31,8.69,3.29,1.26,3.15,0.48,5.97,1.74,2.42,1.99,2.09,6.33,1.46,0.85,2.38,3.15,3.04,8.25,2.57,1.02,3.78,1.87,,
October,1.21,5.76,4.45,3.28,,,,,,,,,,,,,,,7.23,2.55,4.09,4.59,2.16,7.01,3.19,1.19,6.26,6.88,3.14,8.17,3.87,4.66,3.19,5.19,1.71,7.64,6.45,5.05,4.12,0.55,8.38,1.02,0.91,4.71,4.82,6.72,3.26,4.23,8.9,,
November,5.62,7.17,3.88,4.76,,,,,,,,,,,,,,,3.6,4.21,9.41,2.74,10.89,1.93,1.39,4.8,3.04,4.63,2.82,0.93,4.53,5.56,1.81,5.53,4.61,3.72,8.58,2.7,6.11,1.6,2.45,5.31,2.13,2.67,7.46,3.04,7.71,5.58,7.91,,
December,2.94,5.53,4.62,1.3,,,,,,,,,,,,,,,4.75,11.64,4.46,6.42,3.71,7.38,3.15,3.2,2.49,8.77,7.4,4.75,4.81,12.84,5.58,1.83,12.02,6.59,2.9,1.97,4.78,2.51,4.65,2.21,4.05,2.6,8.58,3.46,0.92,9.74,6.65,,
Total,38.64,49.6,50.59,49.55,,,,,,,,,,,,,,,42.59,48.37,52.35,40.97,50.13,69.39,47.5,40.28,38.8,45.9,47.93,36.6,44.59,48.65,48.99,50.9,48.96,47.05,42.28,39.16,46.84,37.02,47.55,32.62,31.56,39.79,62.07,43,52.21,58.08,69.06,,
