ALDRIDGE-BOURNE-VALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP074997,Long,-1.8921895,Lat,52.595047,Elevation,419,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,1,2.1,1.85,2.93,2.97,1.86,3.55,1.6,2.74,2.01,2.76,2.6,4.26,1.62,4.86,1.36,1.85,1.55,2.71,0.83,3.21,3.63,2.95,5.19,3.2,4.05,3.07,4.74,2.38,1.94,2,1.84,4.5,1.43,0.67,2.18,2.56,1.01,1.24,2.24,4,1.19,2.01,3.14,5.39
February,,,,,,,4.2,1.1,1.09,2.72,1.39,0.23,2.55,5.19,0.57,2.65,2.14,1.98,2.13,0.54,0.66,2.26,0.19,3.59,0.26,2.33,2.52,3.74,0.61,1.24,2.16,2.34,1.13,1.13,1.84,2.04,3.03,1.9,1.19,0.68,4.7,2.64,0.44,1.23,2.25,2.5,0.68,2.4,4.53,0.27,2.22
March,,,,,,,4,1.5,1.34,4.5,2.32,1.11,1.73,1.31,1,0.89,0.83,1.87,1.83,0.11,3.01,0.11,1.49,2.63,1.86,0.65,1.92,2.28,0.54,1.23,1.65,2.67,1.57,1.06,0.24,0.72,0.74,5.14,0.87,1.52,0.94,4.6,2.05,1.46,2.19,3.35,1.15,2.25,1.61,1.64,1.9
April,,,,,,,1.5,1.1,2.25,1.64,3.86,1.27,2.14,2.54,2.79,2.28,1.98,1.6,0.99,0.7,2.84,3.39,3.12,0.55,2.72,3.35,2.02,2.3,0.15,1.75,4.14,1.56,1.08,0.73,1.82,1.16,1.49,1.94,1.66,2.37,1.82,2.28,2.16,2.44,0.48,1.23,1.77,0.22,0.71,3.39,1.07
May,,,,,,,2.6,3.2,1.93,0.95,2.36,1.33,1.17,2.4,4.04,3.13,3.61,1.5,0.23,1.62,2.19,3.51,5.88,1.45,0.74,0.86,0.79,2.49,1.57,1.28,2.21,2.96,3.43,3.09,0.61,3.39,2.52,2.57,2.18,2.38,1.48,3.44,2.72,2.02,2.3,4.2,0.63,0.94,2.08,0.93,1.15
June,,,,,,,1.7,2.4,0.74,1.51,2.81,0.46,0.69,0.49,2.12,0.18,1.04,4.59,2.95,1.41,1.34,3.17,1.11,2.48,0.56,2.31,3.01,1,2.05,1.23,0.84,0.96,0.73,1.57,1.37,2.44,2.34,1.44,3.67,0.35,1.55,1.07,1.86,2.04,3.33,3.14,1.63,1.34,3.92,0.8,2.68
July,,,,,,,1.5,1.8,2.87,2.93,3.59,0.5,6.05,4.22,2.9,2.68,2.25,2.34,1.44,1.88,5.2,3.24,4.79,1.83,1.54,0.35,5.42,2.24,3.4,4.58,2.58,4.46,1.96,0.79,2.64,1.33,1.74,3.51,1.49,1.8,2.16,0.9,1.46,2.45,3.58,0.59,2.73,2.96,5.84,2.76,3.69
August,,,,,,,2.1,5.8,2.21,2.34,1.72,4.58,4.67,2.26,3.04,2.24,1.91,3.62,2.6,1.47,3.3,4.59,3.01,0.62,2.13,3.2,0.68,0.85,3.68,3.1,0.28,3.79,2.68,1.62,2.12,2.29,5.38,0.65,4.2,1.21,3.23,4.71,2.68,2.17,4.89,0.71,4.58,4.61,3.09,3.02,3.81
September,,,,,,,1.1,1.7,5.81,1.68,2.02,0.92,2.2,3.4,3.47,3.89,0.87,3.91,0.94,0.54,3.56,2.59,2.74,0.83,1.7,4.1,2.94,2.35,2.81,0.87,0.76,0.36,1.13,2.49,2.61,1.19,3.9,1.6,2.83,1.02,3.74,1.95,1.28,2.31,1.58,1.94,2.81,4.58,3.51,0.18,5.46
October,,,,,,,3.5,3.2,1.1,2.94,2.98,2.23,0.31,3.19,3.82,3.55,2.51,1.47,4.5,3.63,2.72,0.82,3.97,3.67,1.46,3.29,1.87,2.4,2.39,3.68,3.33,2.52,2.5,1.66,2.81,3.74,0.5,0.5,2.28,5.44,0.89,0.67,3.86,1.76,3.27,1.69,1.39,1.35,2.37,2.95,6.17
November,,,,,,,2.8,1.3,1.67,1.57,0.68,1.54,0.92,1.39,1.88,1.86,4.87,3.84,3.29,6.07,3.29,3.05,2.02,0.97,2.25,5.21,2.45,1.54,2.83,4.43,5.9,3.28,1.32,1.58,3.67,0.28,6.03,1.86,1.41,2.86,3.45,6.53,2.42,1.55,5.24,2.52,0.75,2.13,1.82,4,3.78
December,,,,,,,2.7,1.51,3.2,3.6,2.43,1.92,3.52,3.05,2.96,2.21,0.34,2.46,2.09,4.8,2.8,0.86,0.67,0.43,4.73,3.65,1.74,2.71,3.38,1.44,2.31,1.38,2.71,1.05,1.6,2.55,2.61,2.28,3.77,1.37,1.47,2.51,2.99,1.28,2.57,2.06,2.91,2.11,3.12,3.78,3.58
Total,,,,,,,28.7,26.71,26.06,29.31,29.13,17.95,29.5,31.04,31.33,27.57,25.11,31.78,27.25,24.39,35.77,28.95,30.84,20.6,22.66,30.13,28.57,27.53,26.36,30.02,29.36,30.33,23.31,21.51,23.71,23.07,32.28,25.23,30.05,22.43,26.1,33.48,26.48,21.72,32.92,26.17,25.03,26.08,34.61,26.86,40.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is Aldridge Bourne Vale Pumping Station. Altitudes Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
