"BUDE, FLEXBURY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7241,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,5.68,5.56,6.45,,,
February,,,,,,,3.14,2.15,3.27,,,
March,,,,,,,0.54,3.54,3.96,,,
April,,,,,,,1.83,2.34,1.63,,,
May,,,,,,,1.51,1.06,1.24,,,
June,,,,,,,1.40,3.21,2.30,,,
July,,,,,,,2.15,3.24,2.03,,,
August,,,,,,,3.18,4.73,3.86,,,
September,,,,,,,1.62,7.74,1.85,,,
October,,,,,,,2.70,2.95,6.07,,,
November,,,,,,,7.74,3.46,4.74,,,
December,,,,,,,0.98,3.38,5.14,,,
Total,,,,,,,32.47,43.36,42.54,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,32.47,43.36,42.54,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,NaN,NaN,
