BURBAGE (UPPER BURBAGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK264827,Long,-1.604965,Lat,53.340547,Elevation,1364,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3106/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.8,1.96,7.54,1.94,5.1,4.14,4.27,2.62,3.45,2.53,4,6.58,4.75,7.39,,,4.32,5.6,4.95,4.05,5.16,3.61,7.84,1.89,1.56,3.33,4.8,1.29,3.4,4,6,2.56,3.62,3.39,6.39
February,,,,,,,2.55,1.63,3.59,0.68,1.27,5.02,0.66,5.92,0.73,5.45,3.48,6.96,1.82,2.75,,,1.53,2.77,2.86,4.03,5.97,3.97,2.78,2.06,5.61,3.97,1.14,3,3.5,3.46,1.9,3.37,5.82,0.23,
March,,,,,,,1.45,3.23,3.55,0.25,4.19,0.31,2.32,3.33,3.9,1.93,3.58,4.18,1.05,3.41,2.96,6.03,2.51,1.51,0.72,1.06,2.19,6.46,1.29,1.53,1.54,4.92,2.3,2.49,2.95,3.97,1.88,2.96,2.9,1.87,2.71
April,,,,,,,1.99,4.38,1.49,1.13,3.55,5.07,4.75,1.56,3.6,3.66,2.74,2.68,0.34,2.74,3.35,2.5,2.2,2.71,2.87,2.38,1.84,3.63,2.21,3.27,2.93,2.06,2.32,2.92,0.78,1.31,1.68,0.37,1.22,4.22,2.12
May,,,,,,,3.42,1.22,1.27,2.13,2.25,3.08,6.61,2.2,1.75,0.4,2.34,4.11,3.14,2.32,1.21,3.87,5.84,3.41,4.22,3.06,3.33,3.49,2.62,2.29,2.36,4.67,3.24,3.19,4.16,4.28,0.94,1.88,3.53,1.46,2.55
June,,,,,,,3.21,4.25,4.01,1.73,1.61,5.63,1.13,2.42,1.77,3.99,4.38,1.55,3.17,2.81,0.95,0.53,1.16,2.05,2.97,4.04,4.43,2.7,3.86,0.97,2.04,1.37,2.25,3.08,3.43,4.21,4.41,1.74,5.59,1.58,1.74
July,,,,,,,3.61,3.11,0.91,1.99,5.95,5.54,5.34,2.99,2.47,1.38,5.05,3.45,4.78,6.25,3.32,5.52,2.97,1.4,2.92,2.49,3.57,1.76,1.81,4.1,1.99,1.68,2.1,4.84,3.43,2.19,6.4,4.04,9.78,2.06,4.49
August,,,,,,,3.02,4.63,3.84,3.17,3.58,7.51,3.17,0.66,2.12,2.07,1.84,1.19,1.81,2.94,0.88,5.53,4.39,3.71,3.08,3.31,4.94,0.63,5.66,2.18,4.16,5.05,2.21,3.37,7.12,0.9,6.88,7.11,2.76,1.04,5.79
September,,,,,,,2.03,6.01,0.53,1.99,5.06,5.78,2.6,2.02,2.73,5.76,4.43,1.52,3.37,2.55,2.56,0.57,2.33,4.42,5.57,1.45,5.76,1.88,1.97,1.5,4.67,2.07,3.66,1.88,3.18,1.61,4.17,6.3,3.74,0.08,
October,,,,,,,3.11,3.89,5.74,4.6,4.18,1.32,5.61,5.96,4.08,7.37,4.53,4.16,6.44,4.91,5.07,4.71,3.09,2.49,4.49,6.96,2.15,0.97,1.56,3.22,1.89,1.42,5.84,2.07,4.53,2.51,2.33,2.22,2.98,3.23,8.94
November,,,,,,,5.01,4.6,6.84,7.29,3.87,5.84,3.75,3.09,2.99,8.03,4.57,2.86,5.79,6.45,8.58,4.37,1.23,3.19,6.88,1.14,9.01,4.22,2.18,4.78,6.33,10.02,3.17,1.95,6.63,2.98,1.96,2.73,1.19,4.94,5.65
December,,,,,,,2.34,2.93,3.01,7.96,4,2.11,1.85,0.81,6.81,5.24,4.3,4.46,5.03,2.28,3.6,2.26,3.18,1.76,3.4,2.74,4.55,4.27,3.78,4.71,2.78,3.56,3.18,1.99,5.12,4.5,5.44,3.62,4.72,5.33,4.3
Total,,,,,,,35.54,41.84,42.32,34.86,44.61,51.35,42.06,33.58,36.4,47.81,45.24,43.7,41.49,46.8,,,34.75,35.02,44.93,36.71,52.9,37.59,37.56,32.5,37.86,44.12,36.21,32.07,48.23,35.92,43.99,38.9,47.85,29.43,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station number was 2687/5 until Jan 1933 when county boundary change from Derbyshire to West Riding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1940 Jan 3.44, Feb 3.20 and total estimated hence removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1941 Jan 5.15, Feb 5.00 and total estimated hence removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1943 Jan, 1947 Jan, Feb, Mar; 1950 Feb estimated for snow but totals accepted so left",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 Feb 3.45; Sept 6.0 and total estimated and removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
