"SURBITON, SEWAGE DISPOSAL WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,148/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,1.92,2.09,1.56,,,,,,,,
February,,0.26,1.70,2.75,,,,,,,,
March,,0.93,1.54,1.64,,,,,,,,
April,,0.87,2.28,1.24,,,,,,,,
May,,1.20,0.75,2.32,,,,,,,,
June,,0.08,0.74,0.30,,,,,,,,
July,,0.00,3.08,3.50,,,,,,,,
August,,0.82,2.17,1.69,,,,,,,,
September,,1.64,1.53,1.01,,,,,,,,
October,,0.81,0.89,4.87,,,,,,,,
November,,1.63,1.17,1.25,,,,,,,,
December,,1.22,2.93,2.09,,,,,,,,
Total,,11.38,20.87,24.22,,,,,,,,
Calc annual,0.00,11.38,20.87,24.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
