HOGSMILL-VALLEY-SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ193682,Long,-0.28561,Lat,51.40036,Elevation,51,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,148/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,,,,,,,,2.29,3.81,2.12,1.88,2.82,4.28,1.25,1.52,1.3,1.44,2.9,1.12,0.81,2.96,1.61,0.78,1.09,1.74,3.64,1.6,1.95,2.27,1.69
February,,,,,,,,,,,,,,,,,,,0.36,1.07,1.29,1.59,0.72,1.59,0.65,1.51,2.06,1.37,1.12,0.91,3.5,5.66,0.95,1.16,1.97,1.17,0.3,2.83,2.27,0.07,1.48
March,,,,,,,,,,,,,,,,,,,0.34,0.9,3.2,3.42,1.9,0.32,0.04,0.95,1.04,4.39,0.55,0.9,0.66,2.94,2.32,0.42,1.95,0.91,0.7,0.78,1.3,2.28,1.53
April,,,,,,,,,,,,,,,,,,,0.08,2.33,1.65,1.26,0.93,0.73,1.6,1.16,2.21,1.62,1.3,1.78,2.53,2.63,1.4,1.96,0.35,0.27,1.1,0.28,1.23,1.76,0.51
May,,,,,,,,,,,,,,,,,,,1.29,1.42,1.01,1.54,2.78,1.65,0.89,2.19,3.23,1.38,1.95,2.2,1.68,1.97,1.97,1.2,2.7,3.78,0.23,1.45,2.4,0.85,1.63
June,,,,,,,,,,,,,,,,,,,0.48,1.29,0.68,2.16,1.65,1.2,1.98,1.28,2.19,2.33,2.07,0.65,1.31,0.91,2.09,1.3,4.33,2.11,1.86,0.89,4.46,0.83,1.21
July,,,,,,,,,,,,,,,,,,,1.15,2.27,3.01,3.19,1.68,1.55,2.11,3.11,1.23,1.28,0.85,2.18,3.33,1.36,0.59,3.56,2.79,0.28,4.05,2.74,2.11,1.18,3.04
August,,,,,,,,,,,,,,,,,,,1.89,3.06,0.13,4.69,1.7,1.06,2.38,1.2,4.03,0.37,3.07,1.55,1.51,2.64,2.57,1.24,2.9,1.16,2.47,3.9,3.83,1.82,4.04
September,,,,,,,,,,,,,,,,,,1.66,2.22,0.97,1.34,0.32,1.24,1.83,2.04,1.6,3.2,1.32,0.93,0.51,2.59,2.83,3.13,2.72,2.14,1.76,2.04,2.45,4.15,0.02,2.64
October,,,,,,,,,,,,,,,,,,2.53,2.25,5.69,2.12,0.8,3.43,2.73,2.53,2.24,0.96,0.14,1.95,4.98,0.3,0.7,2.1,3.21,2,2.85,1.58,1.68,3.12,2.13,5.03
November,,,,,,,,,,,,,,,,,,1.4,3.93,3.91,6.78,2.62,2.03,1.16,3.31,0.22,3.13,1.09,1.44,2.07,4.99,5.41,2.77,1.07,3.64,0.72,0.44,2.69,1.88,2.99,3.35
December,,,,,,,,,,,,,,,,,,4.23,3.14,0.97,1.03,2.08,2.41,1.46,1.28,2.67,2.25,2.38,2.8,1.23,1.5,1.91,2.25,0.57,1.66,2.06,2.56,1.89,2.66,3.14,2.38
Total,,,,,,,,,,,,,,,,,,,19.42,27.69,24.36,25.55,23.29,19.56,20.06,19.65,26.83,19.11,20.93,20.08,24.71,31.92,23.75,19.19,27.52,18.81,20.97,23.18,31.36,19.34,28.53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921 Marked imperfect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922 Marked imperfect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 June Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 Mar 13 Inspected Gauge in rough ground Suggested moving to new site 20yrds away Exposure should then be very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 Station terminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-1923 deleted due to questionable data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937 Station re-started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 Nov 3 Inspection Gauge sound Site unsatisfactory On sloping bank over sedimentation tanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New site 200yds S of this one Site satisfactory in garden between lodge and houses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 Dec 1 Gauge moved ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRC_ID 6570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station still in use 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
