DUCHRAY VALLEY (COMER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN385041,Long,-4.604924,Lat,56.202016,Elevation,600,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,12.1,4.5,11.85,14.7,12.05,7.4,12.1,6.8,6.8,6.9,7.95,1.75,14.25,9,12.6,14.2,10,16.7,9.3,5.3,2.35,8.1,5.9,1.5,18.3,14,11.75,10.85,2.7,5.2,10.5,1.35,12.4,13.3,7.1,10.3,6.2,12,4.9,13,14.9,4.6,3.8,2.7,2.65,9.2,
December,,,,,14.65,11.35,13.3,4.7,10.7,15.55,8.75,15.7,10.5,7.85,16.35,6.8,4.85,2.25,10.5,22.3,12,10.9,17.65,2.45,16.8,6.45,14.35,4.5,9.65,5.4,11.3,5.9,11.4,4.9,9.85,8.25,10.9,3.5,15.9,17.65,3.41,11.2,6,9.1,16.25,14,12.9,11,10.5,15.3,
Total,,,,,,75.5,97.15,78.85,99,69.95,99.65,98.95,84.55,101.25,88.95,78,101.75,91,123.2,92.75,91.5,88.75,92,66,99.1,88.5,82.6,69.55,118.7,80.65,74.05,62.25,84.7,87.3,,79.85,80.65,85.1,121.65,95.4,95.76,81.7,72.9,77.9,100.5,55.68,73.4,77.9,72.3,71,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 JF Estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 NP too much est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 F estd snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,889383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
