"BERE FERRERS RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1012,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.22,1.69,4.65,,,,,,,,,
February,5.96,2.97,5.03,,,,,,,,,
March,0.86,3.41,7.64,,,,,,,,,
April,2.97,2.16,0.22,,,,,,,,,
May,2.33,2.70,2.10,,,,,,,,,
June,1.88,2.87,6.08,,,,,,,,,
July,3.54,1.28,3.05,,,,,,,,,
August,5.97,2.92,11.00,,,,,,,,,
September,0.31,2.95,1.78,,,,,,,,,
October,6.53,4.56,5.68,,,,,,,,,
November,5.10,5.54,3.10,,,,,,,,,
December,8.03,11.41,6.26,,,,,,,,,
Total,48.70,44.46,56.59,,,,,,,,,
Calc annual,48.70,44.46,56.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
