"BROUGH NELHOLME FERRIBY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1360,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,3.25,2.20,0.50,,
February,,,,,,,,2.25,2.50,3.00,,
March,,,,,,,,2.50,1.00,0.80,,
April,,,,,,,,3.25,1.00,1.50,,
May,,,,,,,,1.25,2.25,3.10,,
June,,,,,,,,1.75,2.50,3.35,,
July,,,,,,,,3.00,1.60,3.85,,
August,,,,,,,,4.25,4.90,3.40,,
September,,,,,,,,3.75,2.00,2.05,,
October,,,,,,,,2.00,2.00,1.35,,
November,,,,,,,,2.00,3.25,1.75,,
December,,,,,,,,2.00,1.00,1.00,,
Total,,,,,,,,31.25,26.20,25.65,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.25,26.20,25.65,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
