"THRELKELD BLENCATHRA SANATORIUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3646,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.47,3.28,4.75,5.79,5.46,7.06,9.02,2.70,7.77,5.00,,
February,8.73,6.16,3.05,4.30,8.52,8.76,7.24,1.88,7.58,0.85,,
March,3.93,2.63,6.91,7.65,6.49,3.27,2.28,3.21,2.27,5.50,,
April,5.18,4.39,1.20,6.99,2.86,4.22,6.93,3.74,1.85,5.00,,
May,3.24,3.56,2.38,2.71,3.73,1.55,4.62,2.82,1.91,1.29,,
June,2.87,6.80,6.68,4.42,2.76,1.33,4.91,2.53,2.83,3.63,,
July,6.36,1.21,4.22,1.11,4.87,5.08,6.46,1.95,4.21,-999.00,,
August,9.10,3.69,7.45,2.95,3.96,3.69,4.60,10.63,7.16,5.90,,
September,1.24,4.06,3.98,2.70,4.01,1.44,3.52,6.45,12.47,4.84,,
October,3.65,5.64,6.18,5.08,2.44,0.72,13.32,12.71,8.99,3.20,,
November,5.23,6.72,4.70,6.36,9.86,2.43,9.76,9.02,4.99,5.84,,
December,7.98,11.96,8.91,6.66,10.45,10.22,6.37,3.67,7.36,8.72,,
Total,62.98,60.10,60.41,56.72,65.41,49.77,79.03,61.31,69.39,51.64,,
Calc annual,62.98,60.10,60.41,56.72,65.41,49.77,79.03,61.31,69.39,49.77,,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,1.87,,
