"THRELKELD BLENCATHRA SANATORIUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3646,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.83,12.04,6.65,6.06,5.82,6.08,8.92,7.48,13.78,1.63,9.60,
February,6.87,0.59,5.50,8.98,2.12,8.75,7.17,2.34,6.55,0.67,0.49,
March,8.15,11.05,3.63,2.28,1.17,4.23,2.51,5.82,4.59,0.62,2.95,
April,5.63,1.45,3.67,4.60,2.95,6.58,4.25,5.96,1.87,1.88,2.61,
May,6.53,3.56,2.34,6.12,4.99,6.23,4.10,3.04,2.17,3.30,2.63,
June,2.54,1.04,5.59,2.25,3.14,0.33,5.18,5.36,6.79,2.98,3.38,
July,6.52,4.33,7.40,4.38,9.11,1.93,4.87,4.95,6.07,5.35,5.65,
August,2.99,7.25,4.97,15.57,5.76,5.21,6.78,7.15,9.89,6.01,10.41,
September,2.94,3.27,4.22,7.98,8.58,6.57,7.16,9.01,3.94,2.47,5.03,
October,2.68,5.34,2.35,10.60,5.26,9.10,4.74,7.49,10.01,7.89,11.99,
November,5.38,3.17,2.97,8.30,4.26,1.51,8.41,7.10,11.15,10.78,6.40,
December,5.26,10.37,9.62,8.09,12.63,6.06,1.63,2.04,4.93,11.67,5.93,
Total,63.32,63.46,58.91,85.21,65.79,62.58,65.72,67.74,81.74,55.25,67.07,
Calc annual,63.32,63.46,58.91,85.21,65.79,62.58,65.72,67.74,81.74,55.25,67.07,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,
