"MURTHLY, GLENDELVINE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7702,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.53,3.72,4.50,,,,,,,,,
February,3.19,0.61,2.96,,,,,,,,,
March,2.96,2.90,1.97,,,,,,,,,
April,1.42,0.80,2.13,,,,,,,,,
May,3.19,2.27,1.16,,,,,,,,,
June,1.24,0.58,1.30,,,,,,,,,
July,3.08,2.98,3.16,,,,,,,,,
August,3.35,5.61,2.00,,,,,,,,,
September,1.42,1.20,1.71,,,,,,,,,
October,2.51,2.83,1.44,,,,,,,,,
November,3.03,1.91,1.67,,,,,,,,,
December,4.44,2.04,2.73,,,,,,,,,
Total,33.36,27.45,26.73,,,,,,,,,
Calc annual,33.36,27.45,26.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
