"LONDONDERRY (REV SMITH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR3211,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,6.00,6.13,4.57,4.83,2.66,,
February,,,,,,3.56,4.77,3.51,3.43,4.29,,
March,,,,,,4.01,2.71,2.14,5.40,1.78,,
April,,,,,,1.69,1.54,4.40,2.14,,,
May,,,,,,2.75,1.28,2.74,2.34,,,
June,,,,,,0.52,1.54,1.24,1.05,,,
July,,,,,,2.27,2.97,8.07,0.72,,,
August,,,,,,5.41,4.75,2.83,4.79,,,
September,,,,,,0.48,5.20,1.65,1.64,,,
October,,,,,,3.77,2.13,7.63,3.84,,,
November,,,,,,3.91,5.50,1.43,4.07,,,
December,,,,,,2.04,6.06,2.95,4.08,,,
Total,,,,,,36.41,44.58,43.16,38.33,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,36.41,44.58,43.16,38.33,8.73,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,NaN,,
