BURTON-HOAR-CROSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK132232,Long,-1.8056317,Lat,52.806193,Elevation,400,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,3.07,2.64,1.29,0.76,2.82,2.12,2.22,1.73,1.76,3.79,1.34,2.83,1.36,3.64,4.08,2.14,1.41,1.89,2.69,1.41,4.24,1.2,1.11,1.35,2.11,0.61,5.18,4.38,1.76,3.65,1.53,2.51,2.34,3.73,3.46,2.32,4.24,2.02,2.52,1.96,2.96,2.63,,,
February,,,,,,,0.73,0.35,0.74,2.24,0.7,0.1,1.51,3.29,2.59,0.27,1.33,3.11,1.28,1.74,3.85,1.37,1.76,1.21,4.24,0.74,3.06,1.76,1.26,0.6,2.66,1.62,1.51,0.85,1.71,2.32,4.93,1.33,2.29,2.69,2.42,0.45,2.7,5.19,0.78,3.21,3.27,1.93,,,
March,,,,,,,3.24,1.6,2.73,3.27,1.45,1.42,0.85,0.64,1.12,2.18,3.14,2.57,1.42,1.26,0.89,2.15,1.63,4.02,1.82,2.75,1.92,1.4,2.77,3.24,0.43,1.42,3.42,4.51,2.68,0.95,5,1.98,1.54,6.81,1.56,1.25,2.3,1.5,0.95,1.55,1.34,2.7,,,
April,,,,,,2.31,2.07,1.22,1.84,4.33,1.33,2.67,1.22,0.57,1.2,1.55,1.05,2.23,1.86,2.71,1.5,2.06,2.57,2.1,1.85,1.99,1.25,1.5,3.22,1.72,2.47,1.19,0.27,3.49,0.8,0.91,2.17,1.32,1.36,1.75,4.65,1.3,2.25,3.02,2.56,1.93,2.19,1.81,,,
May,,,,,,2.1,6.28,1.54,0.53,3.69,2,2.87,2.55,1.92,2.48,1.13,0.38,1.1,3.45,2.73,1.81,0.8,2.35,3.36,2.07,0.35,2.24,3.89,3.62,1.78,2.18,0.76,2.36,2.22,1.37,1.94,2.43,3.77,2.07,1.15,2.85,1.35,1.19,2.52,5.04,4.18,3.59,1.52,,,
June,,,,,,3.12,1.36,1.63,2.18,0.78,1.94,2.73,4.7,0.87,2.53,1.6,1.78,3.18,2.21,0.91,4.49,2.62,2.06,1.55,0.66,2.55,2.02,2.7,1.79,2.88,1.17,2.76,4.4,1.21,2.06,1.06,1.81,3.14,1.08,1.5,2.81,0.62,1.3,0.61,2.66,0.09,3.04,5.5,,,
July,,,,,,0.37,3.44,1.13,6.09,2.45,2.69,2.57,2.18,2.26,2.82,3.47,1.38,0.6,1.27,1.97,2.28,3.26,1.87,2.75,2.64,2.45,1.23,3.89,2.43,4.1,3.44,0.42,2.86,0.23,3.52,5.91,2.27,1.28,2.64,2.37,3.72,0.46,4.18,7.09,3.79,2.78,2.54,5.1,,,
August,,,,,,2.18,1.64,2.76,2.79,3.61,4.03,4.12,2.1,2.25,2.11,2.91,2.1,4.24,2.69,1.36,5.33,1.96,3.58,4.73,3.51,4.31,1,3.16,4.07,2.1,3.86,1.79,7.48,1.89,1.74,2.07,2.09,4.94,3.83,2.66,1.13,4.08,4.96,2.6,3.91,3.78,2.22,4.23,,,
September,,,,,,3.21,2.86,2.5,1.35,2.81,0.81,1.58,3.48,2.3,1.39,0.38,4.77,3.31,0.6,3.12,0.91,0.75,2.07,4.11,1.91,1.56,1.36,1.17,2.29,2.7,0.44,1.55,1.46,2.06,1.46,0.53,1.15,1.63,7.25,1.65,2.16,0.92,2.58,2.79,2.66,4.49,1.24,4.79,,,
October,,,,,,5.33,3.93,2.26,0.68,2.93,1.93,4.74,2.97,2.01,2.72,2.79,2.4,1.11,2.91,3.3,3.05,2.37,2.58,5.57,1.06,1.61,4.71,4.84,1.71,3.5,2.51,1.89,2.74,3.3,1.94,2.11,3.98,4.31,1.75,3.96,2.34,3.08,0.76,3.73,4.41,3.76,3.42,2.29,,,
November,,,,,,3.26,2.29,1.65,4.51,0.78,4.76,2.13,1.53,1.5,1.96,2.52,1.4,2.81,2.17,1.48,2.52,1.74,2.14,3.51,1.79,2.85,2.87,2.59,1.98,0.97,5.77,2.54,2.58,2.42,3.75,2.73,3.09,2.18,2.18,2.02,1.07,1.86,0.91,1.94,1.89,2.14,4.92,4.1,,,
December,,,,,,1.08,3.38,1.91,2.16,2.17,0.83,3.92,2.22,2.78,2.43,2.48,3.48,3.01,2.08,2.74,4.47,5.14,1.95,2.19,1.77,0.83,3.03,3.3,2.19,5.02,5.29,5.14,3.77,1.33,6.81,5.07,2.9,1.61,4.07,4.78,2.89,2.1,4.74,4.23,2.59,2.03,0.65,2.5,,,
Total,,,,,,,34.29,21.19,26.89,29.82,25.29,30.97,27.53,22.12,25.11,25.07,24.55,30.1,23.3,26.96,35.18,26.36,25.97,36.99,26.01,23.4,28.93,31.4,28.44,29.96,32.33,21.69,38.03,27.89,29.6,29.25,33.35,30,32.4,35.07,31.06,19.79,32.11,37.24,33.76,31.9,31.38,39.1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is on the Hoar Cross Hall estate near some reservoirs at the correct altitude. The observer, F W Lycett, was the Clerk of Works for the Hall and is reported to have kept meticulous meteorological records. The relationship to the church does not fit the NGR. NGR could be +/- 500m or more depending whether Mr Lycett lived on the estate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
