WEYBRIDGE STATION ROAD,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8292,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.35,2.34,2.55,1.45,,,,,,,,
February,0.40,0.42,2.26,3.19,,,,,,,,
March,1.40,1.20,1.77,2.32,,,,,,,,
April,3.32,0.78,2.76,,,,,,,,,
May,0.73,1.21,0.97,,,,,,,,,
June,1.76,0.21,1.03,,,,,,,,,
July,4.87,0.23,3.07,,,,,,,,,
August,1.66,0.60,2.57,,,,,,,,,
September,2.24,1.66,1.51,,,,,,,,,
October,1.49,0.83,0.89,,,,,,,,,
November,1.14,1.69,1.45,,,,,,,,,
December,2.20,1.24,3.39,,,,,,,,,
Total,23.56,12.41,24.22,,,,,,,,,
Calc annual,23.56,12.41,24.22,6.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
