"BINGLEY SUNNYDALE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3298,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.75,5.33,3.47,2.16,3.36,3.83,2.80,2.52,6.58,1.75,5.03,
February,2.80,0.24,2.71,6.42,1.31,6.28,2.40,1.45,4.00,0.58,1.23,
March,2.42,1.68,2.69,2.41,1.48,1.49,1.05,2.75,2.75,0.17,2.02,
April,4.31,1.16,3.21,2.68,2.36,3.96,1.25,2.75,0.98,1.07,4.09,
May,3.10,1.47,0.82,3.96,5.49,4.98,2.50,1.20,1.82,1.45,2.15,
June,1.61,0.09,1.73,0.88,3.21,0.11,2.53,2.50,4.65,0.68,1.03,
July,6.15,1.41,4.39,3.54,4.15,1.57,1.95,3.78,0.75,1.75,4.03,
August,2.03,3.73,6.10,4.36,3.88,4.37,3.05,6.12,5.23,1.95,4.07,
September,1.71,0.46,3.51,4.39,4.65,2.36,2.09,3.90,0.82,0.53,4.36,
October,2.62,1.31,0.85,5.55,3.70,3.75,3.45,3.52,4.75,4.52,4.03,
November,1.92,1.73,1.89,5.47,2.61,2.15,5.09,3.32,5.15,6.23,4.57,
December,2.90,4.11,3.47,3.79,4.05,3.10,1.20,2.30,1.65,7.02,3.15,
Total,35.32,22.72,34.84,45.61,40.25,37.95,29.36,36.11,39.13,27.70,39.76,
Calc annual,35.32,22.72,34.84,45.61,40.25,37.95,29.36,36.11,39.13,27.70,39.76,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
