"COBHAM (UPLANDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,137,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.49,2.85,1.82,2.01,1.01,4.19,4.61,2.85,4.37,2.39,,
February,1.72,0.35,3.64,0.34,2.89,1.97,4.40,0.62,1.36,1.81,,
March,0.32,1.44,2.63,2.35,0.63,1.76,3.90,0.40,1.28,3.50,,
April,4.61,3.03,0.83,2.33,2.84,1.94,2.74,0.07,3.02,2.36,,
May,2.69,4.86,3.03,0.68,1.82,0.75,2.90,2.17,1.69,1.54,,
June,1.54,1.18,1.58,1.05,4.05,3.98,2.14,0.71,1.58,0.58,,
July,3.38,2.84,1.68,2.19,1.10,3.35,0.79,1.26,2.70,2.70,,
August,4.20,1.17,0.88,1.89,3.33,1.13,2.02,1.73,2.37,0.10,,
September,2.51,2.05,2.70,1.44,3.32,3.05,2.36,2.02,1.24,1.43,,
October,0.87,5.59,1.92,1.69,3.11,2.46,2.70,2.82,5.78,2.56,,
November,3.05,1.39,1.23,2.30,5.50,3.63,1.83,4.46,4.52,7.61,,
December,0.59,0.62,0.54,5.56,2.78,2.70,4.28,3.83,1.37,1.45,,
Total,26.97,27.37,22.48,23.83,32.38,30.91,34.67,22.94,31.28,28.03,,
Calc annual,26.97,27.37,22.48,23.83,32.38,30.91,34.67,22.94,31.28,28.03,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
