"LOCH FYNE, FURNACE BRENCHOILLIE",,,,,,,,,,,,
Grid ref,NN019022,Long,-5.192552,Lat,56.171150,,,,,,,
Station no,5426/5,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,,,,,,,11.63,,
February,,,,,,,,,,6.07,,
March,,,,,,,,,,1.14,,
April,,,,,,,,,,5.91,,
May,,,,,,,,,,5.25,,
June,,,,,,,,,,2.16,,
July,,,,,,,,,,7.65,,
August,,,,,,,,,,6.61,,
September,,,,,,,,,,3.83,,
October,,,,,,,,,,11.96,,
November,,,,,,,,,,7.58,,
December,,,,,,,,,,10.02,,
Total,,,,,,,,,,79.81,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.81,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
