"LOCH FYNE, FURNACE, BRENCHOILLIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5426/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.51,15.17,8.33,11.82,,,8.31,9.87,11.91,1.79,7.25,
February,11.46,4.20,6.85,7.05,,,6.11,4.35,5.12,1.84,0.58,
March,8.94,13.72,2.31,2.54,,,6.40,4.61,3.44,1.73,3.80,
April,4.07,2.62,3.94,4.32,,,2.10,5.48,2.96,2.45,1.99,
May,7.67,5.54,9.59,5.36,,,2.65,3.10,1.12,3.52,2.55,
June,3.14,1.83,4.40,3.95,,,3.33,4.30,4.42,4.15,2.92,
July,5.43,5.26,6.73,8.61,,,5.07,3.41,5.48,4.95,3.89,
August,7.12,6.45,5.91,7.76,,,6.00,5.99,4.11,7.36,7.61,
September,5.22,4.74,5.29,14.22,,,5.16,7.01,4.65,3.86,4.72,
October,2.72,10.11,4.67,11.36,,,7.63,6.35,7.88,8.61,9.34,
November,8.74,3.20,6.63,6.33,,,4.78,7.06,9.63,7.75,9.12,
December,5.40,18.26,7.56,6.79,,,6.32,0.60,6.57,12.19,5.95,
Total,81.42,91.10,72.21,90.11,,,63.86,62.13,67.29,60.20,59.72,
Calc annual,81.42,91.10,72.21,90.11,0.00,0.00,63.86,62.13,67.29,60.20,59.72,
Difference,0.00,-0.00,-0.00,0.00,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,
