ECCLESFIELD SEWAGE WORKS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3136,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.62,2.27,1.45,5.19,1.56,3.86,
February,,,,,,3.48,1.77,1.26,3.85,0.86,0.89,
March,,,,,,0.59,0.83,2.10,2.33,0.11,2.72,
April,,,,,,2.63,1.18,2.28,1.20,1.22,2.82,
May,,,,,,3.38,2.28,1.05,1.61,1.59,1.77,
June,,,,,,0.11,2.63,3.25,3.40,1.21,1.11,
July,,,,,,1.07,2.54,2.20,0.65,0.84,5.89,
August,,,,,,2.47,2.29,4.64,2.20,2.83,2.48,
September,,,,,,2.24,1.00,3.50,0.33,1.89,3.93,
October,,,,,,2.97,2.65,2.12,4.43,2.97,2.68,
November,,,,,,1.74,3.21,2.68,3.81,5.03,3.24,
December,,,,,,2.58,1.25,2.55,2.14,6.06,2.38,
Total,,,,,,25.88,23.90,29.08,31.14,26.17,33.77,
Calc annual,0.00,0.00,0.00,0.00,0.00,25.88,23.90,29.08,31.14,26.17,33.77,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,
