"NEWTON STEWART, LITTLE BARRAER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX381619,Long,-4.527983,Lat,54.925452,Elevation,180,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,11.09,3.51,7.16,5.7,4.49,3.91,5.35,2.14,4.95,5.56,5.53,5.91,3.82,1.25,7.6,6.8,4.65,2.89,6.89,6.26,8.12,3.18,2.73,5.27,4.49,1.96,4.59,4.05,3.79,4.46,5.4,2.27,5.06
February,,,,,,,,,4.06,2.97,0.32,4.16,0.08,4.22,0.44,4.68,1.96,6.28,3.17,5.34,2.15,3.87,2.03,3.4,1.52,7.01,2.89,0.44,2.7,3.22,4.39,3.61,1.03,1.33,4.51,3.22,1.03,2.97,4.32,1.71,5.27
March,,,,,,,,,5.07,1.73,2.68,1.07,2.76,3.57,2.64,1.56,2.75,1.77,1.47,3.84,5.25,3.47,3.48,1.13,0.68,2.72,2.52,5.68,3.64,2.43,3.71,3.79,2.96,0.53,3.9,2.21,2.03,4.2,1.23,3.65,2.6
April,,,,,,,,,1.83,1.06,2.45,2.13,4.87,1.72,2.7,3.22,0.77,3.02,0.67,2.03,2.03,1.53,2.42,2.73,2.71,2.2,1.26,5.38,1.49,4.35,3.25,1.72,1.73,1.82,1.45,3.11,2.3,1.59,1.35,3.39,4.18
May,,,,,,,,,1.44,4.49,1.64,2.7,3.44,1.91,4.09,0.68,3.33,2.69,3.86,1.17,1.58,3.04,3.3,3.53,3.2,3.91,0.95,4.24,2.17,1.43,2.11,2.23,2.24,2.52,2.53,3.26,1.47,3.42,2.76,1.84,2.31
June,,,,,,,,,5.89,2.98,2.77,4.73,1.49,3.06,1.3,3.43,3.45,3.05,5.32,2.73,0.78,1.07,1.29,3.9,3.71,4.06,3.55,4.39,4.25,1.07,3.58,2.3,3.14,1.34,5.04,3.69,2.88,1.75,3.8,2.94,2.56
July,,,,,,,,,2.95,4.21,4.35,3.85,4.26,4.37,3.36,2.14,5.9,5.56,6.05,5.96,4.62,4.2,4.09,2.52,5.02,3.19,3.06,3.67,3.36,2.77,3.74,2.44,2.21,5.44,4.94,1.77,5.43,4.62,4.05,2.85,4.64
August,,,,,,,,,5.28,6.17,6.34,2.38,2.29,3.14,5.21,1.85,3.62,2.09,3.05,1.41,1.38,6.4,5.01,6.88,3.72,1.56,4.47,0.16,4.78,3.54,6.08,7.98,3.34,3.2,4.56,1.66,6.83,3.37,4.95,0.65,5.26
September,,,,,,,,,2.52,0.73,4.79,2.73,5.17,0.83,5.84,6.1,5.7,2.88,5.32,3.52,4.02,3.06,4.93,3.32,5.69,4.53,7.18,4.85,5.32,2.37,9.67,5,2.86,6.76,7.23,3.45,4.72,4.51,6.28,2.47,4
October,,,,,,,,5.88,9.59,6.65,8.41,3.47,6.22,3.14,6.2,8.32,4.6,3.37,9.04,3.83,5.35,5.66,4.9,7.27,7.01,6.03,0.95,1.52,5.72,5.54,4.75,0.57,4.24,4.58,8.49,2.3,3.08,4.99,4.05,6.39,4.43
November,,,,,,,,5.66,8.27,8.83,5.13,10.26,4.38,2.52,1.26,6.63,4.73,1.55,7.47,8.49,7.73,4.08,0.86,4.4,8.28,0.38,7.92,6.66,4.79,5.35,3.42,9.2,2.94,6.51,8.87,3.53,2.17,2.2,2.92,5.31,7.76
December,,,,,,,,1.08,5.8,10.12,6.1,4.87,7.06,2.37,10,4.54,5.46,4.08,6.05,3.37,5.59,1.89,7.05,3.36,5.96,5.15,5.37,2.71,5.89,7.23,2.36,7.23,4.4,4.8,6.59,5.7,4.54,5.7,5.84,8.38,4.77
Total,,,,,,,,,63.79,53.45,52.14,48.05,46.51,34.76,48.39,45.29,47.22,41.9,57,47.6,44.3,39.52,46.96,49.24,52.15,43.63,47.01,45.96,52.23,42.48,49.79,51.34,35.58,40.79,62.7,37.95,40.27,43.78,46.95,41.85,52.84
