"LONGTOWN, ARTHURET RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3622/3,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,6.11,3.05,,,,,,,,,
February,,0.63,3.85,,,,,,,,,
March,,4.11,2.05,,,,,,,,,
April,,1.00,1.71,,,,,,,,,
May,,1.62,2.17,,,,,,,,,
June,,0.67,2.06,,,,,,,,,
July,,2.35,5.09,,,,,,,,,
August,,5.28,3.30,,,,,,,,,
September,,2.27,2.46,,,,,,,,,
October,,3.07,1.24,,,,,,,,,
November,,2.46,1.23,,,,,,,,,
December,,4.63,3.52,,,,,,,,,
Total,,34.20,31.73,,,,,,,,,
Calc annual,0.00,34.20,31.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
