"HITCHIN HIGH DOWN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,975,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.57,2.07,2.64,1.29,2.67,1.37,2.70,2.52,3.14,1.46,2.78,
February,0.64,0.33,2.00,3.14,0.87,3.62,2.89,3.53,1.40,0.56,0.61,
March,1.67,0.94,1.71,2.61,0.73,1.36,0.28,2.28,1.72,0.15,1.82,
April,3.73,1.21,3.10,1.59,2.45,1.67,3.00,1.68,1.35,1.55,2.07,
May,1.31,1.47,0.86,1.19,6.27,2.15,1.95,0.79,1.40,1.44,2.53,
June,1.67,0.40,1.06,0.64,2.54,0.08,2.71,3.05,1.89,0.93,0.61,
July,3.35,0.32,4.49,4.15,3.92,2.17,3.05,2.65,2.66,1.44,2.70,
August,1.11,1.31,2.34,3.14,2.59,2.80,0.71,3.14,2.65,0.54,2.37,
September,3.20,1.38,2.47,2.04,3.38,2.92,2.21,4.60,0.82,0.21,3.37,
October,1.28,0.69,0.58,4.09,3.79,3.96,2.67,1.48,3.56,4.21,1.18,
November,1.65,1.66,1.16,1.22,3.11,2.02,4.25,2.32,2.33,5.32,3.93,
December,1.88,1.73,2.37,2.24,3.07,1.72,0.29,2.80,2.39,4.58,2.66,
Total,24.06,13.51,24.78,27.34,35.39,25.84,26.71,30.84,25.31,22.39,26.63,
Calc annual,24.06,13.51,24.78,27.34,35.39,25.84,26.71,30.84,25.31,22.39,26.63,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
