"ROMSEY TIMSBURY PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,657,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.68,3.35,5.00,1.61,3.52,3.42,4.96,2.75,5.29,1.09,4.70,
February,0.92,0.29,3.12,5.78,0.31,4.37,1.91,4.14,2.19,1.09,1.19,
March,2.20,1.36,2.28,1.98,1.31,0.41,0.44,3.46,3.15,0.08,1.25,
April,3.57,1.01,4.21,3.69,3.25,2.69,3.01,2.39,1.97,0.89,2.74,
May,1.05,1.37,0.74,2.17,3.64,4.24,1.78,0.62,1.53,1.60,1.79,
June,2.55,0.15,1.14,0.40,2.25,0.04,2.48,2.62,2.17,1.76,0.90,
July,5.58,0.87,3.95,0.80,4.05,2.79,1.67,3.37,1.24,1.41,1.79,
August,1.22,1.96,2.73,2.80,2.84,3.25,0.98,3.64,2.22,1.39,3.60,
September,1.16,0.74,1.62,1.98,3.68,3.53,0.72,5.85,1.57,0.19,3.25,
October,3.49,0.80,1.36,5.90,4.43,4.00,2.19,1.99,6.92,4.27,1.93,
November,1.98,1.89,2.12,1.94,3.26,2.71,8.80,3.07,2.96,8.69,4.92,
December,2.80,1.67,4.10,3.27,5.57,3.09,0.38,3.93,3.12,7.20,3.35,
Total,30.20,15.46,32.37,32.32,38.11,34.54,29.32,37.83,34.33,29.66,31.41,
Calc annual,30.20,15.46,32.37,32.32,38.11,34.54,29.32,37.83,34.33,29.66,31.41,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
