"LENTON, LENTON FIELDS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8134,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.73,2.12,3.32,1.10,1.99,1.99,2.46,1.55,,,,
February,2.63,0.35,2.22,3.46,0.81,2.59,2.15,1.77,,,,
March,1.87,0.92,1.55,1.22,0.94,0.78,0.75,2.39,,,,
April,3.88,0.75,3.08,2.22,1.68,2.05,1.34,1.88,,,,
May,1.93,1.27,0.86,2.85,3.39,3.54,2.37,1.22,,,,
June,2.19,0.62,0.74,0.50,1.73,0.12,1.88,4.43,,,,
July,5.46,0.60,3.65,4.10,1.83,1.09,1.48,2.26,,,,
August,1.05,4.31,5.67,2.39,2.33,1.72,1.56,2.78,,,,
September,1.36,1.02,1.71,2.36,2.80,3.55,1.31,4.25,,,,
October,0.93,2.30,0.58,1.48,3.86,3.14,2.35,2.09,,,,
November,0.99,1.25,0.79,1.86,1.92,1.62,3.25,2.50,,,,
December,2.63,1.78,3.29,2.73,2.51,2.26,0.87,2.75,,,,
Total,27.65,17.29,27.46,26.27,25.79,24.45,21.77,29.87,,,,
Calc annual,27.65,17.29,27.46,26.27,25.79,24.45,21.77,29.87,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,NaN,NaN,NaN,
