LOCH LAGGAN (ARDVERIKIE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN508876,Long,-4.454983,Lat,56.955506,Elevation,838,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,5,12,6,10.4,4.2,7.35,9.15,11,12.5,1.4,11.15,8.09,12.46,8.49,9.85,2.81,2.55,12.81,11.29,5.31,1.12,0.51,4.74,6.38,10.53,5.52,7.09,5.97,6.68,11.23,5.91,5.66,5.31,6.04,6.6,4.88,5.54,9.93,5.25,2.73,5.54
February,,,,,,,,,,,9.5,2.6,9.5,6.9,3.75,8,5.4,2.35,9,1.55,0.45,10.15,0.06,5.51,1.96,3.69,1.77,3.84,6.15,9.96,1.72,4.89,2.12,8.24,4.53,9.9,5.53,0.21,6.63,9.78,8.33,3.88,2.89,3.87,4.17,4.68,3.86,6.36,3.3,2.87,4.01
March,,,,,,,,,,,4,10.2,6,1.75,0.55,3.65,9.5,2.6,7,1.2,3.34,2.74,2.87,2.82,3.49,1.43,2.23,1.83,9.89,5.77,3.48,1.53,1.39,5.17,2.43,6.15,1.97,1.88,7.22,3.44,4.43,3.52,3,2.23,3.94,1.1,3.47,4.78,2.78,3.74,1.4
April,,,,,,,,,,,3.5,2,4,2.6,2.7,5.65,2.5,6.7,2.25,2.8,1.4,6.24,5.31,3.47,2.6,2.47,1.32,0.63,1.57,3.37,3.91,2.11,1.68,7.15,2.97,1.52,2.14,13.19,4.49,5.98,5.7,3.2,2.91,3.41,2.26,2.14,2.52,1.22,2.71,4.77,7.13
May,,,,,,,,,,,4.25,4.25,7,3.5,3.5,6.1,3,5.1,1.4,4.65,2.5,9.76,3.37,1.45,2.37,0.8,1.16,1.68,2.94,0.87,1.49,2.26,3.65,3.58,4.68,4.34,1.43,2.41,2.25,3.17,1.5,1.04,3.14,3.39,4.61,3.43,4.83,1.61,4.27,1.67,1.14
June,,,,,,,,,,,1.25,1,2,3.1,3.45,0.85,2.65,4.5,4.85,2.5,2.3,3.36,0.82,1.44,1.25,4.21,1.97,1.05,5.92,2.05,1.42,0.86,2.03,4.66,5.58,5.55,3.34,4.14,3.53,1.52,3.02,2.09,3.62,2.54,3.58,1.78,3.57,2.98,1.6,3.55,2.79
July,,,,,,,,,,,3,2.75,3.2,4,5,2,4.2,5.2,3.7,3.3,2.58,4.02,4.86,2.34,1.55,1.7,4.5,2.35,4.04,4.97,6.65,3.26,2.51,2.42,1.52,1.84,6.12,3.62,3.31,1.85,4.47,3.56,2.47,4.85,2.46,0.53,5.14,5.77,4.54,5.52,2.56
August,,,,,,,,,,,4.6,3.25,3.1,5.85,4.75,1.8,4.15,4.1,6.2,5.25,5.71,1.87,2.63,3.23,1.93,3.83,3.57,3.38,2.57,1.76,3.6,5.66,5.07,4.16,3.12,2.01,2.81,0,7.1,5.09,4.77,5.18,3.33,3.31,3.92,1.26,6.17,6.19,3.68,3.31,5.05
September,,,,,,,,,,,4.4,4,2.7,5.61,7.5,3.25,6.3,7.1,3.2,4,3.84,2.54,5.24,1.39,3.88,8.01,3.54,3.16,5.06,1.89,2.94,1.98,6.53,4.94,3.74,6.37,5.78,6.85,6.39,2.23,9.52,3.02,4.42,5.4,6.89,5.85,6.59,3.97,5.6,1.05,4
October,,,,,,,,,,,4.25,3.5,3.7,11,4.35,4.6,5.65,6,6.25,9.25,8.35,5.44,8.48,6.45,7.64,13.8,9.16,2.39,10.54,2.79,6.07,6.55,8.69,10.41,5.68,3.66,0.4,2.68,7.68,5.43,7.86,1.49,7.11,4.16,10.03,7.44,5.84,6.58,6.19,8.19,2.67
November,,,,,,,,,,,6.25,3.5,3.5,6.15,3,0.65,6.85,4.85,8.65,8.2,8.42,8.38,8.82,2.73,1.28,5.29,4.37,0.66,13.33,8,8.53,7.05,2.08,4.61,7.07,0.67,4.93,11.08,4.16,4.79,5.33,8.04,3.44,9.03,9.51,1.86,5.42,1.94,0.95,4.84,5.44
December,,,,,,,,,,,4.75,12.2,9.7,5.6,11.35,7.5,5,1.35,6.35,11.4,6.62,8.15,6.99,0.74,7,1.92,11.91,1.89,7.28,2.26,6.77,6.96,9.63,4.01,8.33,7.01,5.25,2.19,8.97,13.97,4.05,9.48,6.83,7.51,15.17,12.69,11.03,7.44,6.01,6.98,6.43
Total,,,,,,,,,,,54.75,61.25,60.4,66.46,54.1,51.4,64.35,60.85,71.35,55.5,56.66,70.74,61.91,40.06,44.8,49.96,48.05,35.67,80.58,49,47.7,43.62,50.12,65.73,60.18,54.54,46.79,54.22,68.41,68.48,64.89,50.16,48.47,55.74,73.14,47.64,63.98,58.77,46.88,49.22,48.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 to 1919 deleted believe estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
