BALLANTRAE LAGAFATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX138762,Long,-4.915972,Lat,55.045316,Elevation,792,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,7.79,8.08,4.96,5.91,6.15,4,5.7,7.39,7.32,10.67,8.78,7.49,8.82,4.98,10.34,8.01,12.86,3.77,9.37,8.62,5.89,4.1,7.76,4.2,3.84,7.6,7.58,6.25,4.06,2.04,9.45,6.48,6.76,5.1,8.27,6.54,9.57,5.87,4.11,5.88,6.63,3.1,5.81,4.65,5.28,6.02,8.39,3.58,5.85
February,,,5.81,3.23,9.1,9.15,5.61,1.6,8.4,1.93,4.96,1.36,8.14,8.99,2.86,7.38,6.78,4.58,5.29,3.78,0.7,7.31,0.11,5.85,1.43,4.29,3.48,7.45,3.8,6.48,2.08,5.94,2.31,3.46,2.4,5.2,4.65,0.57,2.99,4.51,5.89,4.36,1.83,3.11,4.84,5.17,1.8,4.68,6.43,3.22,7.07
March,,,8.51,6.22,6.98,3.56,1.92,3,1.9,4.95,6.47,8.8,2.53,3.52,1.45,2.54,3.64,7.48,8.1,2.11,5.09,1.7,4.3,4.72,2.71,2.14,3,3.41,2.64,5.01,8.31,3.37,5.18,3.75,0.95,1.14,2.37,5.62,4.32,4.87,3.77,5.42,4.21,0.81,5.19,1.93,2.66,6.33,1.96,5.31,2.55
April,,,2.22,5.83,4.46,4.59,6.02,2.8,1.1,2.44,5.69,2.95,5.17,2.94,3.95,5.64,2.58,4.86,3.55,1.53,3.35,1.8,5.84,2.44,4.91,4.48,1.01,3.81,0.38,2.48,2.97,1.4,3.66,3.35,3.36,2.34,1.89,5.54,2.31,5.6,4.78,2.81,2.62,2.12,2.09,4.56,1.54,2.8,1.79,4.47,4.94
May,,,1.92,6.46,4.39,1.81,6.33,5.7,4.3,1.88,7.04,3.99,4.21,5.7,4.58,7.08,4.7,3.94,2.31,7.2,1.43,3.29,3.7,3.73,7.59,0.97,5.4,2.44,3.84,1.39,0.94,3.28,4.83,3.97,1.75,3.86,0.73,4.4,1.79,2.09,1.82,2.29,2.73,3.3,3.63,4.06,2.24,3.05,2.54,1.74,2.96
June,,,8.3,4.63,1.52,1.64,3.83,4.1,2.9,5.9,4.63,1.27,4.47,3.33,3.53,0.27,3.33,7.15,7.29,3.91,3.33,7.24,1.31,3.56,1.52,4.33,4.63,3.25,6.62,2.85,1.33,1.6,3.63,6.66,4.49,4.24,3.47,4.97,6.55,0.58,3.86,1.91,3.81,1.54,5.63,4.5,3.28,2.34,4.7,3.22,3.27
July,,,3.29,1.02,5,5.42,4.73,3,4.5,1.93,5.99,6.1,5.09,5.96,5.69,4.08,4.74,4.62,3.71,4.85,4.44,5.11,6.03,5.06,2.8,3.53,8.19,6.93,7.97,4.7,4.29,5.59,4.36,2.2,4.67,3.52,5.66,5.04,5.67,2.79,4.92,4.01,3.79,9.51,6.94,2.77,5.04,7.73,4.13,3.88,8.48
August,,,6.44,2.51,6.42,2.04,3.69,5.3,5.6,4.59,5.84,6.89,6.05,11.31,7.55,4.42,5.01,5.3,6.86,8.74,10.02,3.71,2.88,6.31,6.55,2.29,5.86,2.62,4.38,2.86,3.75,6.35,11.12,3.37,4.57,1.27,3.82,0.15,5.62,5.41,6.29,7.23,6.95,4.35,6.18,2.06,7.43,5.05,5.1,1.35,4.5
September,,,3.94,4.58,3.39,1.06,5.15,3.7,7.8,5.94,3.91,3.44,4.82,8.32,9.1,5.88,5.31,9.17,3.9,2.18,5.09,4.37,7.49,0.95,7.85,6.35,6.79,3.86,8.53,3.23,6.14,3.26,6.87,5.39,5.91,8.45,8.33,4.83,5.83,4.26,15,4.58,4.27,8.33,8.4,4.88,4.87,7.54,5.55,2.8,4.87
October,,,7.42,5.28,2.86,5.89,13.29,14.3,10.4,2.63,6.85,6.01,3.19,8.5,4.6,7.96,6.85,6.97,10.47,8.7,8.89,6.77,9.72,4.68,10.35,10.82,6.88,3.97,11.03,4.31,6.8,6.01,5.6,8.13,7.21,6.35,0.89,1.79,8.87,7.82,5.1,1.25,6.01,6.93,10.56,3.07,4.22,6.6,4.81,7.55,4.95
November,,,5.75,8.14,7.45,2.99,5.67,8.2,8.7,4.2,5.64,7.16,6.99,8.05,6.56,3.44,7.44,7.56,11.02,11.2,7.36,14.2,6.2,4.51,2.61,7.98,6.26,2.46,7.49,9.04,11.23,7.34,2.02,6.75,8.2,0.86,9.59,9.05,4.33,7.73,6.07,10.11,4.09,8.96,9.01,4.2,3.49,3.14,4.13,6.87,9.09
December,,,8.47,7.35,10.23,10,5.49,6.1,6.9,14.03,7.18,9.01,4.98,12,7.57,6.14,4.22,2.39,8.08,13.87,7.31,6.8,9.07,4.47,11.95,4.69,7.78,4.63,6.46,5.65,7.4,3.33,5.19,5.54,6.71,5.89,6.38,4.35,6.65,8.71,3.53,9.3,5.74,5.36,9.05,6.72,7.39,8.05,7.15,10.7,6.56
Total,,,69.86,63.33,66.76,54.06,67.88,61.8,68.2,57.81,71.52,67.65,64.42,86.11,66.26,59.81,64.94,72.03,83.44,71.84,66.38,70.92,62.54,50.38,68.03,56.07,63.12,52.43,70.72,54.25,59.3,49.51,64.22,59.05,56.98,48.22,56.05,52.85,64.5,60.24,65.14,59.15,52.68,57.42,77.33,48.57,49.24,63.33,56.68,54.69,65.09
